,Inflected_Word,Lemma
255,প্যানেট্টা,প্যানেট্টা
256,অসনডু,অসনডু
257,মিত্রপক্ষের,মিত্র
258,নেওয়াব,নেওয়া
259,আবেদনপত্রটি,আবেদনপত্র
260,সৌন্দর্যের,সৌন্দর্য
261,পিরামিডটার,পিরামিড
262,বেল্টেই,বেল্ট
263,অত্মকর্মসংস্থানে,আত্ম
264,উচ্ছৃঙ্খলতার,উচ্ছৃঙ্খল
265,কাঠামোটি,কাঠামোটি
266,কিলোমিটারেরও,কিলোমিটার
267,দক্ষতা,দক্ষতা
268,কক্ষগুলো,কক্ষ
269,কোপেও,কোপ
270,জৈবিক,জৈবিক
271,চ্যানেলের,চ্যানেল
272,গবেষণার,গবেষণা
273,একতাই,একতা
274,পি,পি
275,আরগ্যান্ড,আরগ্যান্ড
276,বাতাসে,বাতাস
277,ক্যানকুন,ক্যানকুন
278,ব্রহ্মচর্য,ব্রহ্মচর্য
279,বিরিঞ্চিবাবার,বিরিঞ্চিবাবা
280,শ্রোতারাই,শ্রোতা
281,জিব্,জিব্
282,অনিশ্চয়তা,অনিশ্চয়তা
283,ক্ষেত্রে,ক্ষেত্র
284,মন্ত্রী,মন্ত্রী
285,অবনম্র,অবনম্র
286,কামানটি,কামান
287,আধুনিকতার,আধুনিক
288,গর্জেস,গর্জেস
289,সাক্ষী,সাক্ষী
290,একবার,একবার
291,আর্যপুত্র,আর্য
292,ইউনিফর্মপরা,ইউনিফর্ম
293,পত্রকোষ,পত্র
294,গাভীর,গাভী
295,আবাদটি,আবাদ
296,চিরুনি,চিরুনি
297,মৃতদিগকে,মৃতদ
298,মনে,মন
299,গুড,গুড
300,পূর্বদিকে,পূর্ব
301,প্রতিশ্রুতিটি,প্রতিশ্রুতি
302,অন্ধকূপ,অন্ধকূপ
303,কারখানায়,কারখানা
304,টার্গেটই,টার্গেট
305,অমরতা,অমর
306,ডিরেক্টিং,ডিরেক্টিং
307,অপ্রতুলই,অপ্রতুল
308,গ্রামপ্রধান,গ্রাম
309,বাচ্চা,বাচ্চা
310,অনর্থ,অনর্থ
311,আঁশবিহীন,আঁশ
312,বৈশিষ্টটি,বৈশিষ্ট
313,রুমালটা,রুমাল
314,টিকাতে,টিকা
315,নামাক,নামা
316,বিশ্বযুদ্ধে,বিশ্বযুদ্ধ
317,জেলাতে,জেলা
318,উচ্ছেদে,উচ্ছেদ
319,গ্রন্থগুলির,গ্রন্থ
320,সমাজকর্মীই,সমাজকর্মী
321,বিলাসবহুল,বিলাসবহুল
322,দৌড়েছিল,দৌড়
323,ভাবুকতা,ভাবা
324,খাদ্যাভাব,খাদ্য
325,তাহাকে,তিনি
326,সীমার,সীমা
327,জখম,জখম
328,লিপ্ত,লিপ্ত
329,শব্দগুলির,শব্দ
330,কোথায়,কোথা
331,আল্লাহ,আল্লাহ
332,দুষণের,দুষণ
333,দেওয়ান,দেওয়া
334,মিছিল,মিছিল
335,বাটার,বাটা
336,বাবলি,বাবলি
337,দিনমজুর,দিনমজুর
338,আবক্ষমূর্তিটি,আবক্ষ
339,বন্দরে,বন্দর
340,সার্বক্ষণিক,সার্বক্ষণিক
341,প্রতিসম,প্রতিসম
342,নির্ধারিত,নির্ধারিত
343,আখড়াইয়ের,আখড়া
344,দুর্গাপুজোটি,দুর্গাপুজো
345,সমাজকর্মীকে,সমাজকর্মী
346,ঋষিকবিগণ,ঋষিকবি
347,গ্রহণযোগ্যতার,গ্রহণ
348,নাসিক,নাসিক
349,ছাগ,ছাগ
350,কুমিল্লা,কুমিল্লা
351,খুঁজে,খোজা
352,অনুষ্ঠানেও,অনুষ্ঠান
353,অমরকৃষ্ণ,অমর
354,জব্দ,জব্দ
355,মালিকানাধীন,মালিকানাধীন
356,সন্তানেরাই,সন্তান
357,আপেলের,আপেল
358,মান্দি,মান্দি
359,আলোচনাকারী,আলোচনা
360,মৃত্যুকাল,মৃত্যু
361,সমরকন্দে,সমরকন্দ
362,রবিবারে,রবিবার
363,ল্যাবরেটরিতে,ল্যাবরেটরি
364,বিক্রিয়ার,বিক্রিয়া
365,নীতিমালাকে,নীতি
366,ভুটিয়া,ভোটানো
367,আনুপাতিক,আনুপাতিক
368,উদ্দীপনাও,উদ্দীপনা
369,যাত্রা,যাত্রা
370,তুলিয়াছিলেন,তোলা
371,অক্ষতযোনি,অক্ষত
372,অনুগতজনে,অনুগত
373,কর্মক্ষমতাও,কর্মক্ষমতা
374,সার্বিয়া,সার্বিয়া
375,টেবিলই,টেবিল
376,দরজাও,দরজা
377,পরব,পরব
378,আপৎকাল,আপৎ
379,রাজমিস্ত্রিরা,রাজমিস্ত্রি
380,খোলার,খোলা
381,সংস্কৃতিকে,সংস্কৃতি
382,পাল্লাতে,পাল্লা
383,জোয়ারটা,জোয়ার
384,সদয়ারা,সদয়
385,কৃষ্টদাসের,কৃষ্টদাস
386,মান্ডে,মান্ডে
387,আয়তন,আয়তন
388,দলটির,দল
389,স্ক্যানারে,স্ক্যানার
390,পর্যাপ্ত,পর্যাপ্ত
391,চাইছে,চাওয়া
392,ঘুমানোর,ঘুম
393,ভ্যাটিকান,ভ্যাটিকান
394,বাইসাইকেল,বাইসাইকেল
395,প্রজাদের,প্রজা
396,মোজাইকারক,মোজাইকারক
397,হাঁটার,হাঁটা
398,স্বশাসিত,স্বশাসন
399,বজ্রবিদ্যুৎ,বজ্রবিদ্যুৎ
400,রোগাক্রান্ত,রোগ
401,আইলাভখেমার,আইলাভখেমার
402,ইয়েমেনে,ইয়েমেন
403,জাজিমে,জাজিম
404,চারদিকে,চারদিক
405,রহিনু,রহিনু
406,অধিনায়কও,অধিনায়ক
407,হোমোফোবিয়ার,হোমোফোবিয়া
408,সাসপেন্ডেড,সাসপেন্ডেড
409,আশ্রয়প্রার্থীদের,আশ্রয়প্রার্থী
410,জোয়ার,জোয়ার
411,গালাগালি,গালাগালি
412,অখনও,অখন
413,টিউমারটি,টিউমার
414,বরগুনায়,বরগুনা
415,দুর্দ্দান্তদের,দুর্দ্দান্ত
416,মতিন,মতিন
417,সাভারে,সাভার
418,উপজীব্য,উপজীব্য
419,ইনবক্সে,ইনবক্স
420,ওখানে,ওখানে
421,রসুন,রসুন
422,নিম্নদেশে,নিম্নদেশে
423,গৃহীত,গৃহীত
424,অভ্রর,অভ্র
425,অকালপ্রয়াত,অকাল
426,অভিন্নতা,অভিন্ন
427,নতুনদাদা,নতুনদাদা
428,জরি,জরি
429,কারণটি,কারণ
430,উদাসীনতার,উদাসীনতা
431,গ্রন্থসূত্র,গ্রন্থসূত্র
432,আক্রমণকে,আক্রমণ
433,সংশয়মত্ততা,সংশয়মত্ত
434,আন্দোলনই,আন্দোলন
435,টোলে,টোল
436,মালাক্কা,মালাক্কা
437,জীবানু,জীবানু
438,অপ্রত্যক্ষভাবে,অপ্রত্যক্ষ
439,মেধাবীদের,মেধাবী
440,প্রথমটি,প্রথম
441,যুবাদের,যুবা
442,রামমোহন,রামমোহন
443,গোখরাটা,গোখরা
444,ঠান্ডায়,ঠান্ডা
445,কার্যক্রমও,কার্যক্রম
446,প্রতিদ্বন্দ্বিতাগুলো,প্রতিদ্বন্দ্বি
447,হানোভার,হানোভার
448,ফরিদ,ফরিদ
449,অশোকার,অশোক
450,মুক্তিবাহিনীর,মুক্তিবাহিনী
451,প্রত্যাশার,প্রত্যাশা
452,শ্রমিকই,শ্রমিক
453,সক্রিয়ই,সক্রিয়
454,কৌনিক,কোণ
455,কটু,কটু
456,প্রশংসার,প্রশংসা
457,সাংবাদিক,সাংবাদিক
458,চূর্ণ,চূর্ণ
459,বিসিএস,বিসিএস
460,অম্লকারক,অম্ল
461,পিতলটা,পিতল
462,ঘাসের,ঘাস
463,কাশীপুর,কাশীপুর
464,অভিনেতারা,অভিনেতা
465,জুনিয়র,জুনিয়র
466,বাদ,বাদ
467,বাড়িবার,বাড়ানো
468,পৌঁছাচ্ছে,পৌঁছা
469,ছিলো,ছিল
470,জিলাপিতে,জিলাপি
471,চুক্তিতেও,চুক্তি
472,কাদাখোঁচাকে,কাদাখোঁচা
473,আমগাছটাও,আমগাছ
474,গণিত,গণিত
475,প্রকৌশলে,প্রকৌশল
476,সরাসরির,সরাসরি
477,অন্তরীক্ষের,অন্তরীক্ষ
478,কাঁদান,কাঁদা
479,ফিল্ডের,ফিল্ড
480,হিসেব,হিসাব
481,প্রদর্শনক্ষেত্রে,প্রদর্শন
482,সহকারীকে,সহকারী
483,আমি,আমি
484,আসল,আসল
485,মাইকোদের,মাইকো
486,বৈঠকেও,বৈঠক
487,আকৃতিটা,আকৃতি
488,স্মৃতিসৌধ,স্মৃতিসৌধ
489,ইউয়ানেরও,ইউয়ান
490,দরিদ্র,দরিদ্র
491,অসভ্য,সভ্য
492,শুভকর্মের,শুভকর্ম
493,অনেককাল,অনেক
494,কিনারায়,কিনারা
495,উপস্থাপন,উপস্থাপন
496,কেঁচোতে,কেঁচো
497,দাপ্তরিক,দপ্তর
498,অভিলাষের,অভিলাষ
499,আওতায়ই,আওতা
500,কদবেলটি,কদবেল
501,ইন্দ্রিয়,ইন্দ্রিয়
502,তালুকদার,তালুকদার
503,চরিত্রগুলি,চরিত্র
504,দমের,দম
505,শৃংখলা,শৃংখলা
506,আছড়িয়ে,আছড়ানো
507,রাধিকা,রাধিকা
508,রিটায়ার,রিটায়ার
509,ক্রিয়া,ক্রিয়া
510,বেহালা,বেহালা
511,জালটি,জাল
512,অবধান,অবধান
513,অপকর্মটি,অপকর্ম
514,বৈরিতা,বৈরিতা
515,মানুষেরাই,মানুষ
516,মানিয়ে,মানানো
517,রুটিটা,রুটি
518,রাজা,রাজা
519,উঠে,ওঠা
520,নাটকটা,নাটক
521,নাট্যশাস্ত্র,নাট্য
522,গ্রহণকারীর,গ্রহণ
523,যুগে,যুগ
524,প্রাণীটিকে,প্রাণ
525,যাদু,যাদু
526,মার্থা,মার্থা
527,ফাদাল্লাহকে,ফাদাল্লাহ
528,গরিব,গরিব
529,মৌলিকের,মৌলিক
530,একমেরু,এক
531,জৈবসারই,জৈবসার
532,মহিলাই,মহিলা
533,খ্যাতিলোভী,খ্যাতিলোভী
534,আদ্যপান্ত,আদ্য
535,ঝর্ণাসহ,ঝর্ণা
536,অংশটিই,অংশ
537,অন্তরতর,অন্তর
538,অনুচ্চারণীয়,অনুচ্চ
539,বহির্বিশ্বের,বহির্বিশ্ব
540,লজ্জাই,লজ্জা
541,জোয়ারভাটা,জোয়ার
542,অর্জনই,অর্জন
543,আলোকচিত্রীরা,আলোকচিত্রী
544,ওষুধগুলো,ওষুধ
545,পেয়েছে,পাওয়া
546,হার্টলি,হার্টলি
547,আয়নাকে,আয়না
548,আগুনও,আগুন
549,দানিয়ুব,দানিয়ুব
550,সুন্দরবন,সুন্দরবন
551,বাচাল,বাচাল
552,ভাতা,ভাতা
553,কাছাকাছিএনএইচ,কাছে
554,কথাই,কথা
555,শোয়াব,শোয়া
556,আয়োজনে,আয়োজন
557,অপেক্ষমান,অপেক্ষা
558,ভূয়সী,ভূয়ী
559,মুখোমুখি,মুখোমুখি
560,নিমন্ত্রণ,নিমন্ত্রণ
561,চেহারায়,চেহারা
562,লাগান,লাগানো
563,উয়াসিংটন,উয়াসিংটন
564,গন্ডগোল,গন্ডগোল
565,অবাধে,অবাধ
566,কলমটি,কলম
567,খেজুরটি,খেজুর
568,আঁচলের,আঁচল
569,উপলক্ষ্যে,উপলক্ষ্য
570,নিধনযজ্ঞের,নিধনযজ্ঞ
571,রিকোয়ারমেন্টস,রিকোয়ারমেন্টস
572,পিলখানায়,পিলখানা
573,ট্রেনটা,ট্রেন
574,হাসিয়া,হাসা
575,শুষে,শোষা
576,পাঠাতে,পাঠানো
577,পক্ষী,পক্ষী
578,দৃষ্টির,দৃষ্টি
579,টিকা,টিকা
580,তারিখে,তারিখ
581,অনুকূলেও,অনুকূল
582,গাড়িও,গাড়ি
583,বড়াইয়ে,বড়াই
584,সমাপ্তি,সমাপ্তি
585,দারিদ্র্যপীড়িত,দারিদ্র্যপীড়ন
586,বিদ্যালয়গুলি,বিদ্যালয়
587,কাকাই,কাকা
588,বিড়ালের,বিড়াল
589,লেদার,লেদার
590,ক্ষেত্রকেও,ক্ষেত্র
591,কুমড়াতে,কুমড়া
592,প্যারাগ্রাফেই,প্যারাগ্রাফ
593,বইটিতে,বই
594,বায়মেট্রিকভাবে,বায়মেট্রিক
595,বীরেন,বীরেন
596,নিতান্তই,নিতান্ত
597,চৈত্রই,চৈত্র
598,ড্যানিয়েলের,ড্যানিয়েল
599,পুবের,পূর্ব
600,চীনের,চীন
601,আসমানকে,আসমান
602,ননমিনিমাম,ননমিনিমাম
603,খাসজমিকে,খাসজমি
604,কম্বোডিয়ান,কম্বোডিয়ান
605,উইথ,উইথ
606,ধাত্রীগণকে,ধাত্রী
607,কিউবা,কিউবা
608,ভাঙছে,ভাঙা
609,দিঘির,দিঘি
610,সমর্থন,সমর্থন
611,প্রতিবছরই,প্রতিবছর
612,আদলটা,আদল
613,ফিরিতে,ফেরা
614,সুপ্রশস্ত,প্রশস্ত
615,নামবিহীন,নামবিহীন
616,বলাক,বলা
617,ফিরবে,ফেরা
618,অবসাদেরও,অবসাদ
619,ভিউ,ভিউ
620,ইচ্ছাশক্তিতে,ইচ্ছাশক্তি
621,শাস্তিভোগ,শাস্তি
622,সর্বশ্রেষ্ঠ,সর্বশ্রেষ্ঠ
623,জুটিবে,জোটা
624,কথাটি,কথা
625,কুশিটিক,কুশি
626,অরুচি,অরুচি
627,তিহাড়,তিহাড়
628,বানাবেন,বানানো
629,সেতুবন্ধ,সেতুবন্ধ
630,হাতেই,হাত
631,চরকি,চরকি
632,পাল্টে,পাল্টানো
633,চামড়া,চামড়া
634,নদীমাতৃক,নদীমাতৃক
635,আবশ্যিক,অবশ্য
636,একেএম,একেএম
637,বেইটহোফেন,বেইটহোফেন
638,হালাল,হালাল
639,প্রণয়,প্রণয়
640,সংলগ্ন,সংলগ্ন
641,ফলের,ফল
642,এমনভাবে,এমন
643,নক্ষত্রটা,নক্ষত্র
644,আদিগণের,আদি
645,পদ্মফুল,পদ্মফুল
646,উত্সাহী,উত্সাহী
647,দ্বীপের,দ্বীপ
648,রিচার্ড,রিচার্ড
649,স্নেহটা,স্নেহ
650,এয়ারপোর্ট,এয়ারপোর্ট
651,সাজাচ্ছিলি,সাজ
652,উপগ্রহে,উপগ্রহ
653,কেননা,কেন
654,চীৎকারশব্দ,চীৎকারশব্দ
655,ঘামতে,ঘাম
656,মুছাইতে,মুছা
657,ট্যাঙ্ক,ট্যাঙ্ক
658,বাসন,বাসন
659,ধমকো,ধমক
660,বক্তব্য,বক্তব্য
661,ঠোঁটকে,ঠোঁট
662,অনুমতি,অনুমতি
663,থাকছিলাম,থাকা
664,আপলোড,আপলোড
665,গনু,গনু
666,এখনও,এখন
667,লভ্যতার,লভ্য
668,যাচাই,যাচাই
669,বুকটা,বুক
670,অব্যাহতভাবে,অব্যাহত
671,লঘুমস্তিষ্ক,লঘুমস্তিষ্ক
672,ধর্মনিরপেক্ষতার,ধর্মনিরপেক্ষ
673,যথাক্রমে,যথা
674,খোঁচাই,খোঁচা
675,লিখিতাম,লেখা
676,পাইকারি,পাইকারি
677,মনটাকে,মন
678,মহিষরূপী,মহিষ
679,অভিনন্দন,অভিনন্দন
680,দিল্লী,দিল্লী
681,পদচারণা,পদ
682,টাকাতেই,টাকা
683,চিনি,চিনি
684,উদ্ভাবক,উদ্ভাবক
685,ছাত্রী,ছাত্র
686,চতুষ্পদের,চতুষ্পদ
687,করলো,করা
688,করোটিতে,করোটি
689,সচেষ্ট,সচেষ্ট
690,শিক্ষানীতি,শিক্ষানীতি
691,ঝাড়ু,ঝাড়
692,প্রজাতি,প্রজাতি
693,উন্নতিকরণ,উন্নতি
694,রয়্যাল,রয়্যাল
695,গম্বুজগুলোও,গম্বুজ
696,আস্তে,আস্ত
697,খাসজমিগুলো,খাসজমি
698,ব্যবসায়ীর,ব্যবসা
699,আশ্চর্যদায়ক,আশ্চর্য
700,নগেন্দ্রের,নগেন্দ্র
701,সর্ব্ববিষয়ে,সর্ব্ববিষয়
702,মেনোমিনী,মেনোমিনী
703,যেসমস্ত,যেসমস্ত
704,দোষল,দোষ
705,খোপাটি,খোপা
706,আস্ফালনকারী,আস্ফালন
707,জুবায়ের,জুবায়ের
708,বিহার,বিহার
709,ঠিকাটা,ঠিকা
710,এক্তিয়ারভুক্ত,এক্তিয়ার
711,মামুনি,মামুনি
712,বিধবাশ্রম,বিধবাআশ্রম
713,গোমূর্খ,গোমূর্খ
714,ঘোষকরা,ঘোষক
715,সেমি,সেমি
716,সাপ্লাইয়ে,সাপ্লাই
717,হয়েছিল,হওয়া
718,বিদ্বেষী,বিদ্বেষী
719,ইম্প্রোপার,ইম্প্রোপার
720,নিশ্বাস,নিশ্বাস
721,বেকারী,বেকারী
722,রিক্তস্থালীর,রিক্তথালী
723,কল্যাণও,কল্যাণ
724,সংঘাতে,সংঘাত
725,আবির্ভাবটা,আবির্ভাব
726,কিছুদিন,কিছুদিন
727,পদ্যকে,পদ্য
728,সাক্ষি,সাক্ষি
729,দক্ষিণ,দক্ষিণ
730,হেলমুট,হেলমুট
731,আবশ্যকীয়ভাবে,আবশ্যক
732,উপাদানটা,উপাদান
733,স্টার্টআপ,স্টার্টআপ
734,দৌড়োদৌড়ি,দৌড়
735,নিঃস্বদের,নিঃস্ব
736,এন্ড,এন্ড
737,অরবিন্দনের,অরবিন্দ
738,আধিক্য,আধিক্য
739,তিউনিসিয়া,তিউনিসিয়া
740,শ্লোগান,শ্লোগান
741,আভাসমাত্র,আভাস
742,সংগীতালোচনার,সংগীতআলোচনা
743,কাঁদালি,কাঁদা
744,খন্দকার,খন্দকার
745,শতাংশই,শতঅংশ
746,বিজোড়ই,বিজোড়
747,ধারণাটিকেই,ধারণা
748,নাটকেও,নাটক
749,সেজেছিল,সাজানো
750,আলবার্ট,আলবার্ট
751,পাইপই,পাইপ
752,গোলটা,গোল
753,অকপটেই,অকপট
754,বাহুতে,বাহু
755,সাউন্ডট্র্যাকে,সাউন্ডট্র্যাক
756,ক্রমোচ্চ,ক্রমোচ্চ
757,আফ্রিকাও,আফ্রিকা
758,গভীরতার,গভীর
759,হাঁটানো,হাঁটা
760,কক্ষপথেই,কক্ষপথ
761,আপসহীনতা,আপসহীন
762,গুটানো,গুটানো
763,আসিয়াছিল,আসা
764,তরলই,তরল
765,একশ,একশ
766,আতশখালী,আতশ
767,দেবতাকে,দেবতা
768,জ্ঞানকোষ,জ্ঞান
