,file_name,transcripts
10,train_sandwip (11).wav,তিন চাইর জন মিলিও চলি আইয়ে খাইল্লা আগে হইলা বারতো একজন আইয়ে হরে নো দিলে তিন চাইর জন আইয়ে হুম আই বয় থাকে ঘর দুয়ারে তৈ টিয়া দিতে অইবো বাধ্যতামূলক হরের বার হরের বার কোন খমারেত্তে লইছেন হরের বার কোডেত্তে লইছেন হরের বার একটি বাড়ি একটি খমার হিয়ান্তুন লইছি হিয়ান অইছে কম্পেলেক্সে
11,train_sandwip (12).wav,এগগারে থানার সামনে দি আইচ্ছা হিয়ানেত্তে লইছি তো হিয়ানে কি কি কিভাবে গেছেন ক্যান্নে ক্যান্নে গেছেন হিয়ানে গেছি হ এডিক্কা নাম দিছি ফতম ভোট অফিসে যাইয়েরে ভোট অফিসে যাই নাম দিবের হরে ফতি মাসে ইয়ান মাসিক লইছি তো মাসে হাচ শ টিয়া করি দি আইতাম এডিক্কা করি করি হাচ মাস ঘুরাইছে
12,train_sandwip (13).wav,তিন মাসের শমে দিবো কই হাঁছ মাস গুরাইছে হাঁচ মাসের শমে একদিন ফোন করছে ক আন্নেরগোরে টিঁয়া দুমু হাঁচ হাজার টিঁয়া লাইগবো তো হাঁচ হাজার টিঁইয়া দিয়াইছি দিছি এর হিয়ার হরে তিন দিন হরে আবার কল দিছে আন্নের ছবি আর আন্নের জামাইর ছবি আনেন আইডি আনেন এগিন আনি এরে তোই টাকা লই যান
13,train_sandwip (14).wav,তোই কদ্দিনে দুইটা বাজে ফোন দিছে এত আওয়াজ কা তো দুইটা বাজে গেছি তো যাইয়েরে টাকা আইনছি হিয়ানতুন এরকুম তো এই ফতমখান যিয়ান লইছেন হিয়ানের নাম অইছে এসডিআই হ্যাঁ ফতমখান এসডিআই তো হিয়ানে এই এসডিআই লইলে তো টোটাল কত টিয়া লইছিলেন তো
14,train_sandwip (15).wav,দে মানি আই তো ফঞ্চাইশ লইছি আরে ফঞ্চাইশ দিছে যারা দশ ল দিশ দে বিশ লইলে বিশ দে যার যেরকুম দরকার হেরকুম আরি আইচ্ছা তো না হঞ্চাইশ হঞ্চাইশ হাজার লইলে তো হিয়ার হরে দি হচ্ছে আমনের এই হঞ্চাইশ হাজার লইলে কত মাস আমনেরে চালাইতে অ মাসিক না সাপ্তাহ আমার এসডিআইর খানে বারো মাস চালাইতে অ
15,train_sandwip (16).wav,বারো মাস তো বারো মাসে এক বছর লাগে ফতি মাসে কত করি দিতে অ আন্নেরগোরে ফতি মাসে নিচে হাড়ে চাইর হাজার টিয়া করি দন লাগে নি এন্নে তর হাচশ টিয়া করি ইয়া লইব জমা রাইখবো বলে আইচ্ছা তো এই হাড়ে চাইর হাজার টিয়া করি দিলে তইলে এক বছর দিলে আমনের ইয়ানে সুদ টুদ কত আইয়ে ইয়ানের কোনো হিসাব টিসাব আছে নে
16,train_sandwip (17).wav,সুদ মুদ আইয়ে না কি সুদ মনো দশ হাজার টিয়ার কাছাকাছি আইয়ে আগে আরেক্কানা কম আইতো অনকা বাড়ালাইছে অ তাইলে তো বউত টিয়া সুদ হিয়ানের হুম তো হিয়ার হরেরখানে হিয়ার হরের খানে কি অ কই কি অবস্থা না উইয়ানে অইছে চাইর হাজার
17,train_sandwip (18).wav,একটি বাড়ি একটি খামার এর খানে চাইর হাজার টিয়াঁ লাভ লইযা হিয়ানে হঞ্চাশ হাজার চাইর হাজার টিয়াঁ লাভ লইযা আইচ্ছা এরে এতাখান নরি যা লাভ ছাড়াতো দেয় না মোট কোনো লাভ ছাড়া কি ইয়া আছেনে হিয়ান তো ঠিক আছে নো দিতেল্লেতো কতো জামিলা করে ঘর দুওয়ারে আঁয় বই থাকে ইয়া করে
18,train_sandwip (19).wav,এরকুম কোনো সদইস্য আছে নে যে হইসা দিতে হারে ন বা কোনো ঝামিলা করছে এরকুম কেউরে চিনেন নে যে এরকুম করি ঝামিলা করছে তো হইসা দিতে হারে না অনেক টাইমে হারে না বিকেলে অইতো আলংগীর ভাইজ্জির বৌ অনেক টাইমে বিকেল বেলাও দি আইয়ে আইয়ো না একদম দিতে হারে ন মনে করেন একদম টিয়া আনি হঞ্চাইশ হাজার টিয়া আনিয়েরে দিতে হারে ন না একদম দিতে হারে ন হেরকুম কেও নাই মানে না হেরকুম মানে না অ্যাহ্যা হেরকুম মানে না
19,train_sandwip (20).wav,হাঁজ অইলে আয়ে এরোকুম মানেনা হাঁজ অইলেও আয়ে ও কছিত যায় এরে মানে হিয়ার হরদিন দিয়ান যা দি আয়ে আইচ্ছা মানে বউত রিকুয়েস্টের মানে না হ্যাঁ মানে না উপরে হিয়ান অইছে অফিসে যায় টায় কয় টয় আয়তো হুম কয় টয় আয়বার হয়ে দি তই দে মানে কাইলকা দি যায়েন আঙ্গো টিয়াঁ
20,train_sandwip (21).wav,তো অন যতক্কনে দিয়াইতে কইব হেতক্কনে ন দিয়াইলে তো আবার ঘরে চলি আইবো আইচ্ছা যাই হোক এই তো এই ঝামিলা করে এন্নে ন দিতে হাইরলে এসডিআলেরা কি যে এসডিআলেরা বেশি ঝামিলা করে আইচ্ছা তো
21,train_sandwip (22).wav,এই এই যে টিয়াঁগুন লইছেন অতোই মতিন্না দিতারেনো ওরে মা কি দিয়েলাইতে অইবো কে কে দিতারেনো মতিন্নারা দিতারেনো মতিন্ন ইয়াত আছিলো যে আইচ্ছা যাইতে এক সাপ্তাওতো বারন করেনো কি এক সাপ্তা বারন লগে লই গেছেগোই আইচ্ছা আইচ্ছা
22,train_sandwip (23).wav,লগে লগে দি হালাইতে অ এই যে এই আমনে হিয়ারা দুই দুই তিনজনেত্তুন লই টইয়েরে তই দিছে ফতমবার ফতমবার হচ্ছে আমনে যে এ টিয়া লইছেন হঞ্চাইশ হাজার টিয়া লইছেন হেগুন লইয়েরে আমনে কি কি করছেন হঞ্চাইশ হাজার টিয়া এগিন লইয়েরে কইছি আমরা চাষের লাই লইছি চাষবাসের যে যে দরকার অ হেগিন বেগগিনে লাগাইছি আর কি
23,train_sandwip (24).wav,পঞ্চাশ হাজার টিয়াঁরে লাগাইয়েরে তো চাষ রোইছি যে চাষ করছি সাঁর টাঁরে ওইসবগিনে খরচ দওন লাগে না খ্যারবাছ আছে রোয়া আছে এইসবগিন খরচ কোইরতে হ বিভিন্ন চাষের কত টিয়াঁ লাগে কত রকমের কাজ চাষের আইচ্ছা আইচ্ছা সব ধরণের কাজে লাগাইছি আরকি হু নো লাগাইলে তো চাষ কডেত্তে টিয়াঁ লইছি লাগাইবেরলাই
24,train_sandwip (25).wav,তো কডেত্তে আরো তো টান অই যা হঞ্চাইশ হাজার টিয়া দি একবার চাষ করন যা নে তো আচ্ছা তো চাষ করবার হরে দি মানি কি কি কিয়ে কিয়ে কি কি চাষ করছেন ধরনা ধান হেলু আছে মুগডাইল আছে ডাইল জাতীয় তো তিন চাইর রকমের ডাইল আছে এসব গিন করন লাইগছে হরলিস হরলিস আছে
25,train_sandwip (26).wav,আইচ্ছা তো এই আনিয়েরে কেরকুম কেরকুম অইলো যে এই টাকা লইয়েরে আমনের কোন লাভ হইছে না ধান অইছে অবইশ্য ধান হেলু টেলু এগিন সব হইছে আইচ্ছা অইছে ফসল অইছে কিন্তুক ফসল হ ন যে হিয়ান ফসল অইছে
26,train_sandwip (27).wav,তো ইয়ার হরের বার কি আবার হিয়ারা মাঝে মাঝে বীজ দে হ্যা এস ডি এলারা মাঝে মাঝে এসব গুলার যে কোন সবজি টবজির বীজ টীজ দে আঙ্গোরে দে ক আমরা রুইবেল্লায় দি এগিন বলে এস ডি আইত্তোন আইয়ে এই আমনের গো ইয়ানতে এগুলাত্তে হুইনছি মানি এই যদি
27,train_sandwip (28).wav,টিয়াঁ হোইসা ল তাইলে হোলাইনের লাইও যে হোলাইন ছাবা থাইকলে এগুনের হড়া লেখার হোইসার খরচ টরচ চালা মাঝে মইধ্যে না হিয়া এরকম কোনো কিছু আমনেগোরা করছিলেন ন্যা না আমরা মানি কইরছি বইলতে হিয়ারগোরেও তো কই না যে হোলাইনেরলাই হড়া লেখারলাই খোঁজে আমরা তো লইয়া লাই লই আঙ্গো হোলাইনের হড়া লেখার খরচ চালাই না আমরা আইচ্ছা
28,train_sandwip (29).wav,আমরা লই লইয়েরে হোলাইনের হরালেখার দরকার অইলে হরালেখার দরকারে লাগাই যেকোনো কোনো অত্তে দরকারও লাগে বেগগুন অতো চাষেও লাগাই না এরকুম আরকি যেসমে যিয়ানের দরকার অ হিয়ানে লাগাই আইচ্ছা আংগোর গরু কিনবেল্লাই খোলা আছে নি চাই আ তো ও তো ওই তো বিশ হাজার টিয়া করি এক্কান মৌসুমি ঋণ আছে গরু কিনবেল্লাই দে আইচ্ছা ইয়ান কি মৌসুমি ঋণ হ্যা হিয়ান এসডিআইয়ের নি এমনে হিটা মৌসুমি ঋণ মানি এই যারা টাকা ল ছ মাস হরে হিরগোরে ছ মাস হরে এককালীন দি হালাইতে অ
29,train_sandwip (30).wav,অনকা আই ধরনা বিশ হাজার টিয়া লইছি ছ মাস হরে হেতেরে বিশ হাজার টিয়া দিয়ালাইতে বাইশ হাজার টিয়া দিতে অইবো অ বিশ হাজার টিয়ার যায়গায় বাইশ হাজার টিয়া বাইশ হাজার টিয়া দিতে অইবো এরকম রি ইয়ান হচ্ছে মৌসুমি ঋণ অ্যা আর যিয়ানেরটা এক টিব আনি এক টিব হামালেয্যে না হিয়ানের কোনো হিয়ানের কোনো ইয়া নাই হিয়ানের একেকরকম ইয়ানে কোনো সুদ টুদ কিছু নাই এ না ইয়ানে ইয়া নাই সুদ তো হঞ্চাইশ হাজারে চাইর হাজার দি আছে ঐরকম যে এস্টা কোনো ইয়া নাই
30,train_sandwip (31).wav,হে হে ফরেরবার হেগুন কিল্লাই লইছিলেন হেগুন ঘর দিছি যে ঘরের সময় লাগাইছি ও হে কতাল্লাই ঘর দিছি এবার তো কিছু এক্কানা করজ আছিলো এন্নে হেগুনে যে আইয়ে এই এনজিও আলারা যে আইয়ে হেগুন আন্নের লগে আন্নেগো লগে ব্যাবহার কিরকম করে যদি হইসা টইসা না ব্যাবহার এমনে সোন্দর করি দে যারা অত টাকা টুকা দিতে হারে না এগুনেরে ঘুরা ঘারা বইতে ঘুইত্তে এক্কানা রাগ টাগ অই কতা ক আরি
31,train_sandwip (32).wav,হিয়ারা দুই তিনবার ছলি আইলে তৈ যে শমে হাডাই দে অফিসেত্তুন হিয়ারগোরে তৈ হিয়ারা রাগ অই যাইবো না তৈ রাগ টাগ অই যা আর কি দুই তিন দুইবার তিনবার একজন মানুসষ আঁইটলে রাগ অইতোনো হুম হুম হিয়ারা কি এন্নে থাইকবোনে আইচ্ছা তৈ এগুনে আইলে আন্নেরা চা টা কিছু দেন্না চা চা কা দি অনেক শমে হান খুজে হান দি
32,train_sandwip (33).wav,ওদিনকা ক গরম লাগে তোই ইয়া দিছি বিচইন টিচন দিছি আইচ্ছা এরকম এরি এই কউগা আইয়ে হিয়ারা কম খা হ্যা ফান টান খা চা নাস্তা কম খাইতো চা ক না ইটা আংগো নিষেধ চা নাস্তা টাস্তা খন ও ফান টান এগিন খা
33,train_sandwip (34).wav,আইচ্ছা এন্নে কতগগুন আইয়ে কোনান কতগগুন আইয়ে যে এসডিআই কোন সময় আইয়ে ন টা এসডিআই আওয়ে ন টা বাজে নি একটি খামার একটি বাড়ি হিয়ান হইছে এগগারে দুইটা আড়াইটার দিকে আইয়ে আইয়ে হিয়ান দুফুর বেলা আইয়ে মানে বেগগুন আইয়েরে টোটাল কথা হচ্ছে আন্নেগোত্তে মানি হ্যা অবশ্য হেগুনে আই লই যা লই যা আমরা যাই দি আন লাগে না
34,train_sandwip (35).wav,দিয়ান লাগে না হেগুন লই যা ইয়ানও এক্কান সুবিধা আছে হিয়ান লই যা আবার একটি বাড়ি একটি খামারে আরেক্কান এই শাকিল্লা ভালা আছোত নি সুবিধা আছে কি হিয়ান হিয়ান অনেক সময় যদি বেশি ইয়াতে হরি যাই নদিত আরি যদি কই আইজ্জা দিতে হাইত্তান্ন আরো দুই দিন হরে আইয়েন হিয়ান হেরকুম আইয়ে
35,train_sandwip (36).wav,ভালা তই আমনের এহন এ অভিজ্ঞতা কি আমনের যে টিয়া এরকুম লইয়েরে সুদ টুদ দেওয়ার হরেদি আমনের কি ভাল্লাগে মানি টিয়া লইতে ভাল্লাগে বইলতে তো কেউত্তে তো দশ বিশ হাজার টিয়া আমরা হাই নে উধার ধার কেউ দে নে না এসডিআই আলারগোত্তুন তো হাই
36,train_sandwip (37).wav,আই দরকার অইলে তো সাপ্তাহ শোধ করি মাসে শোধ করি আর দশ বিশ হাজার টিয়া উধার লইতে অইলে কইবো আএএ এক্কোদিন দিয়ালো তো এক্কোদিন দিতে হারি নে আমরা আইচ্ছা আমরা কাজ কর্ম করইন্না মানুষ হিয়ারে এক্কোদিন কি টিয়া শোধ করন যা নে হিয়ারগোরে আমরা হিয়ান হিয়ারগোত্তে সুবিধা ইয়ান হাই হিয়ারা আংগোত্তে সাপ্তা লই যা নইলে মাসে লই যা
37,train_sandwip (38).wav,এই সুবিধা তো মোটকথা অইছে আমনেত্তে এই এগুলাত্তে টিয়া হইসা লইলে আমনের ঘরের যেকোনো এক্কান কাজ আমনে কইত্তে হারি ইজিলি কইত্তে হারেন কইত্তে হারি হ্যা মানি খুব সহজে আমনের সহজে কইত্তে হারি ইয়ানতুন করন যা বিশ হাজার লই অত হঞ্চাইশ হাজার লই এরকুম লইয়েরে সহজে কাজখান করন যা উধার ধার তো হেরকুম অনকা হাবা যা না
38,train_sandwip (39).wav,হিয়ানতো ঠিক আছে অঙ্কাতো ইয়া কষ্ট অই গেছনগৈ চলন চলন কষ্ট অই গেছে না উধার ধার হাবা যা না আর তঁর কে এই মাইনশেত্তুন উধার লইলে আঙ্গোত্তুন দশ হাঁচ হাজার টিয়া করি লইবোনে হঞ্চাশ হাজার টিয়াঁ উধার লইলে আর এস ডি আলারা তো আঙ্গোত্তে হাঁচ হাজার টিয়াঁ করি অইলে লইযা
39,train_sandwip (40).wav,হ্যা যাই হোক না তার পরেও এগিন আস্তে আস্তে কম লন ভালা আমনে যত কম লইতারেন আঁত্তে লাগে যন কম লইতারন ভালা আমরা যদি নো ছইলতেরি তোই লইতে অ না কম লইতেরি যে নো লইতে নো হাইরলে তো ভালা যে হিয়া আমরাও বুঝি করজ নো কইরতে হাইরলে
40,train_sandwip (41).wav,তো লইতে ন হাইল্লে দরকার অই যাইলে কিরমু কোনোখান তে হাই না তো ইয়ারগোত্তে লই আচ্ছা ঠিকাছে তাইলে
41,train_sandwip (42).wav,তো আমনের ধর্ম কি ইসলাম ইসলাম তো আমনের যেহেতু ধর্ম ইসলাম ধর্মর এই ইসলাম ধর্মে তো ধর্মীয় উৎসব টুৎসব আছে না হ্যা অবশ্যই আছে আইচ্ছা আন্নেগো ধর্মীয় উৎসব ক খান দুইখান দুইয়ান কি কি ঈদ আর কোরবান
42,train_sandwip (43).wav,ঈদ আর কোরবান এই ধর্মীয় এই উৎসব এগিন ছাড়া কি আর কোনো উৎসব আছেনে আম্নেরা কি আর কোনো উৎসব পালন করেন্নে আছে উৎসব আরো আছে না রোজা আমগো রোজা আছে রোজার আগে মেরাজ আছে আচ্চা তার হরে আবার আছে হিয়ানে হিয়ারা মহিলারা রোজা ছো রোজা রাখে বেডারা রাখে না আচ্ছা
43,train_sandwip (44).wav,তো এই মেরাজের মইধ্যে মেরাজ বইলতে কি আমনেরা মেরাজের মইধ্যে কিয়ারেন কি ধরনের রোযা রাখেন মেরাজ অইছে যে কি রোযার আগে নিজেরে তোইরি কইরবেল্লাই যেগুন রাখে আর কি হিয়ানে তিন চাইরগা রাখে তিনগা রাখে মনে অই তিনগা বেডিরা রাখে দেডারা রাখে না হিয়ানে হিয়ারা হিয়ানে রোযার
44,train_sandwip (45).wav,অইবের আগে দি এক্কান ওই উৎসবের মতো করি হিয়ানেরে ইয়া করে যে রোজা আইতেছে অ্যা হিয়ানের লাই ইয়ারা উৎসবের মতো করি এক্কান কেরকুম উৎসবের মইদ্দযে কিয়ারে ইয়ান অইছে যে কি হিয়ারা মেরাজের দিন হিয়ারা ওই ইয়া করে বিভিন্ন জিনিস ফত্তর তৈরি করে রান্না বান্না করে হিয়ানে
45,train_sandwip (46).wav,গোস্ত টোস্ত বান রান্না করে তার পরে রুটি মুটি বানা কেন্নে কি আল্বা টালবা রান্ধে এগিন আর কি এডিক্কা করি বানা এগিন খাওয়া দাওয়া বেখে মিলি খা হুম হুম এন্নে ধর্মীয় উৎসব এর মতো হে উৎসব এর মতো হিয়ার আগে হিয়ার হরে রোজা চাঁদ উইটব যে দিন উইটবো হেই দিন
46,train_sandwip (47).wav,চান টান উডে অ্যা বিভিন্ন টাইফের ইয়া করে এইযে কি ক আনন্দ টানন্দ কইরবো আনন্দ টানন্দ কইরবো হিয়ানে ওই পথম তারাবির নামাজ হইরবো হিয়ানও এক্কান বিশাল ব্যাফার অ্যা তারাবির নামাজ হইরবো ইয়ানে ব্যাকে যাই মসিদে আগে ভাগে যাই মসিদে জাগা টাগা ইয়া করি রাখে দখল করি রাখে হোলাইনালিম চিল্লাচিল্লি করে চিল্লাচিল্লি তো করেই
47,train_sandwip (48).wav,হ্যা এগিনতো আছে উপরে হিডা হিডি ছলে নিছে নামাজ হরে আইচ্ছা তার হরে এই রোযার মইধ্যে মানে রোযার উৎসব বইলতে আমনেরা যেওন ইপতারি টিপতারি করেন হুম ইপতারির মইধ্যে কেরুকুম কি ধরণের ইয়া টিয়া থাকে আঙ্গো হ্যা ইপতারি থাকে সেহেরি থাকে আইচ্ছা ইপতারির মইধ্যে হচ্ছে যে কি ধরেন বুট মুরি থাকে হিয়ান অইছে যে
48,train_sandwip (49).wav,ধরেন হিয়ানেরে পদান খাইদ্য হিসেবে ধরি লইতে অইবো হিয়ান অইছে যে কি পদান খাইদ্য ইফতারির মইদ্যে বুট মুড়ি থাইকবো এই বুট মুড়ির লগে থাকে হিয়াজু থাকে বেগুনি থাকে তারফরে হচ্ছে আলুচ্চপ থাকে শরবত টরবতও থাকে লেবুর শরবত টরবত বানা কেউ আবার কেউ ইয়া বানা
49,train_sandwip (50).wav,ঐযে চিড়ার শরবত বানা খাজুর টাজুর থাকে খাজুর টাজুর থাকে খাজুর তো এ অন আংগো ধর্মীয় ভাবে খাজুর খন সুন্নত আইচ্ছা আইচ্ছা খাজুর ব্যাকে খা আইচ্ছা সন্দ্বীপ্পা আইটেম থাকে আর কি সন্দ্বীপ্পা আইটেমের মইদ্দে কি এডিক্কা কিছু থাকে টাকে না আংগো ইয়ানে দে ব্যাকে যেই খা সন্দ্বীপ্পা হত্তিদিন কি
50,train_sandwip (51).wav,না না হত্তদিন তো থাকে না হত্তদিন ন যে ইয়া করে থাকে ইয়া কেউ কেউ ইয়া করে যে বিরানি যে দিন মনে ক বিরানি বানা কেউত্তে আবার হালিম খাইতে মনে ক হালিম বানা সন্দিপ্পযা হিডা টিডা বানা না সন্দিপ্পযা হিডা ইপতারির মইধ্যে তেমন একটা বানা না ইপতারির মাইধ্যে সন্দিপ্পযা হিডা ছলে না মানি হিয়ারা খা না রি হিয়ার গো রেওয়াজ অই গেছে এক্কান ইপতারিত সন্দিপ্পযা হিডা
51,train_sandwip (52).wav,ইফতারের মইদ্দে খাইতো ন হিয়ারগো সন্দ্বীপে এডিক্কা এগিন আলাদা ইয়া আছে হচ্ছে মানি একটা ইদের আগে বা ইদের যে এক্কান এক্কান আমেজ হ্যা হ্যা ইয়ানের আগে রোজা টোজা রাখেন এই আরকি তো ইদের মইদ্দে আমনেরগো পধান উৎসব যেহেতু দুইয়ান এক্কান হইছে ইদ আরেক্কান কোরবান আরেক্কান কোরবান তো ইদের মইদ্দে আমনেরা কি কি করেন
52,train_sandwip (53).wav,কি কি ধরনের ঈদের মইদ্যে তো ধরেন যেদিন ইয়া উইটবো রোজা তিরিশগা না উনতিরিশগার দিন তো চাঁদ উডে চাঁদ উইটলে তো হেদিন তো আংগো অবস্থা হেদিন হেদিন ঈদের মজার চাইতেও আংগো চাঁন্দের রাইত বেশি মজা আইচ্ছা চাঁন যেদিন উডে হেদিন
53,train_sandwip (54).wav,এই যে ইয়া করে হোলাইন অগল গোল্লা মোল্লা হুডা ওইদিকে বড়রা থাকে বড়রা যে যার মত করি ঘুড়ে ঘাড়ে অতো ইয়া করে সোডোগুনের লগে মজা টজা করে হিয়ারা হিয়ারগো মত ইঞ্জয় করে ও এমনে খাওয়া দাওয়া কি কোন কিছু খা নি হেইদিন
54,train_sandwip (55).wav,হেইদিন হইচ্ছে যে কি ওই ধরেন বিভিন্ন দোয়ান টোয়ানে যে যেগিন ঈদেরলাই বানা হেগিন কিয়ারি আমরা আগেভাগে যাই আগে আগে কাম করি কাম হইছে যে আঙগোর পরীক্ষা করানো যে কে কি বানাইছে কেডিক্কযা হইছে কারগিন কেডিক্কযা হইছে এগিন আমরা যাই খাই আচ্ছা আর ঈদের দিন হইচ্ছে যে ঈদের যাইবার আগের দিন ঈদের দিন যেই দিন ঈদ
55,train_sandwip (56).wav,হেদিন ঈদের নামাজ যাইবার আগে দি আমরা ওই মিষ্টি টিষ্টি সেমাই টেমাই বানা হেগিন খাই দাই যাই আইচ্ছা আর হিয়ারা ইয়া করে ঈদের জামায়াত ব্যাকে মিলি ঈদগাত্তে হরি টরি আই মোলাকাত তালাত করি আই ব্যাকে মিলি এতো আইয়েরে বাইত এবার
56,train_sandwip (57).wav,ব্যাকে মিলিয়েরে ইয়া করে আয়োজন করে বেগগুন এক্কান আংগো তো ডিউটি কামও অইছে ইয়ান যে এই ঘরে কোন ঘরে কি বানাইছে এগিনেরে এবার কাম অইছে এগিন এগিন খওন একেক ঘরে একেকগিন হিয়ারগো মত করি বানা ঈদের নামাজ ব্যাকের লগে কোলাকুলি করি তারফরে আবার বাইত আইয়েরে
57,train_sandwip (58).wav,বাইত আইয়েরে এইবার হইছে যে কি মা বাপেরে সালাম টালাম করো হ্যাঁ সালাম টালাম করি এইবার ব্যাকেত্তে হু হ্যাঁ ব্যাকেত্তে ইয়া করে না সালামি টালামি দ্যা না সালামি টালামি তো দ্যা সালামি দ্যা হেগিন তো মেইন আকর্ষণ আইচ্ছা যে সালামি দিবো কে কতুগুন দ্যা এগুন গনমু হ্যাঁ আগেভাগে অ্যাক্কানা ইয়া থাকে
58,train_sandwip (59).wav,যে এতুগুন এবার এবার এতুগুন হামু এক্কান ইয়া করইন্না থাকে না আন্তাজ করইন্না থাকে অ্যা তো হেগুন তো এরকুম ক টিয়া হাছ সালামি সালামি হচ্ছে যে কি দেন কেউ দে কেউ ফাচশ দে কেউ এক হাজার দে
