,file_name,transcripts
21,train_sylhet (22).wav,সিলেটের বিত্রে কুন কুন জায়গাত গিয়া বালা লাগছে তারারে লইয়া সিলেটে জাগা বলতে ওখনো দূরে কোথায় গেছি উছি না পার্কে গেছি ওই যে ওই কী ওই যে বন্দরে পার্কে ওই যে কী উসমানী
22,train_sylhet (23).wav,একটা পার্ক আছে ইটার নাম আর না ওয় ওই পার্কো গেছিলাম আরকি দুপা দিঘির ওয় দুপা দিঘির পাড় দুফা দিঘির যে পার্কটা খরছে ওইটাত ওক্টা তে আফনের ছুটু বেলা বা বড়ো বেলার কুনু স্মরণীয় ঘটনা আছেনি একটু খইনছাইন
23,train_sylhet (24).wav,স্মরণীয় ঘটনা ওইলো গিয়া ছুটো বেলা ঘটনা ইতা তো অনেক ঘটনা আছে ইতা তো বাই বইন তো যেরার লগে ছুটো থাকি বড়ো ওইছি অনেক খেলা দুলা খরছি অনেক অনেক সময় অনেক খিছু ফাইজলামিও খরছি
24,train_sylhet (25).wav,অনেকতা ওইয়া গেছে ইতা তো অনেক কাহিনি আছে লেখা ফড়ার দিকে একসাথে লেখা ফড়া খরছি গেছি আইছি বিকাল ওইলে খেলা দুলা খরছি বন্দু বান্দবের সাথে এখন তো ইগুলা সময় মিলে না
25,train_sylhet (26).wav,অখন ফ্যামিলি অইগেছে ফ্যামিলি দেখা শোনা লাগে এখন তো আড্ডা দেওয়ারও সময় নাই আগে এখ সময় আড্ডা দিছি বইয়া বাই বন্ধুগো লগে বইছি উইছি এখন তো ওরকমোউ অতীতো খেলা দুলা খরছি ওটাও আরকি ফাইজলামো খরছি অনেক জেগাত গুরতে গেছি
26,train_sylhet (27).wav,ওগুলাউ আমার স্মৃতি আর বর্তমানে তো ফ্যামিলি লইয়া ফ্যামিলি লইয়া সময় দেই বেশি বাইয়া বন্ধু যে বা যেরা আছে এরারে সময় দেওয়াও যায়না অনেক সময় মিলেনা আর সব সবার খাজ লইয়া ব্যস্ত আমি আমার খাজ লইয়া যেরকম ব্যস্ত আমার যেরা বন্ধু বান্ধব আছে তারার খাজ লইয়া তারা ব্যস্ত
27,train_sylhet (28).wav,তো সকালে গেলে ডিউটিত রাইত আইলো দশটা এগারোটার সময় আইয়া তারারে শেষ আফনার বাতিজা বাতিজি হকল আরকি তারার সাথে কিতা যোগাযোগ অউ নি অয় তারার সাথে যোগাযোগ অয় তারা আমার কোন বাতিজা নাই সবউ বাতিজি
28,train_sylhet (29).wav,আমার বড় বাইর দুইটা মেয়ে আমার মেজো বাইরও দুইটা মেয়ে আমার এনোর ছুটো সেজো বাই যে তানো এখনো কুন্তা নায় আমার এখটা মেয়ে আমরা বাতিজা নাই সব বাতিজিন সবাই বালো আছে লেখাফড়াও খরের
29,train_sylhet (30).wav,বড় বাতিজি আছে আমার বড় বাইর হেও লেখাফড়া খরের এইটো না নাইনো ফড়ে কিতা আর ছুটো এখটা আছে ইগুলা এখনো শিশুত ফড়ের অয়তো যিসময় আছলা অয়তো ইসময় আছিল কিন্তু এখন বর্তমানে আমরা কিষিক্ষেত কুনু ক্ষেত নাই
30,train_sylhet (31).wav,খাজ খর্ম খরিয়া আমরা দিন যাওয়াইরাম আকি তে আফনেরার যে ই এলাখা এলাখা এলাখার উন্নয়ন টুন্নয়ন কিলা কিতা কিতা মতামত না উন্নয়ন বালা উন্ময়ন উন্ময়ন রাস্তা গাট খুব বালা আমাদের ইদিকে খাজ খাম খুব বালা ওয় ড্রেইন ড্রুইন খুব বালা
31,train_sylhet (32).wav,খাজ রাস্তা গাট খুব সুবিদা আছে চলা ফেরার লাগি গাড়ি গুরাও মিলে পয়েন্টে পয়েন্টে স্ট্যান্ড আছে টিক আছে মুটামুটি ফরিস্থিতি খুব বালা আমাদের ঝামেলা নাই নিরিবিলি পরিবেশ শাহজালাল বার্সিটির সাইড
32,train_sylhet (33).wav,অনেক বালো সাইট মানে কুনু ঝায় ঝামেলা নাই কুনু খিছু নাই সিলেটি মাত মাত্তে ফারো নানি আচ্ছা
33,train_sylhet (34).wav,তে কিতা খরুক্কা আফনেরা আলহামদুলিল্লা বালা আছি আফনে বালা আছোইননি আমরা বালা আছি তে আফনেরার বাড়ির খবরাখবর কিতা আলহামদুলিল্লা সবওউ বালা আছোইন একটু টেনশন খররা আরকি ওউ যে হরতাল অবরুদ ওতার লাগি বাইরে বারোইতে দিরা না বেশি খইরা যে একটু সেইফ থাকবার লাগি ওউটাওউ
34,train_sylhet (35).wav,এখন ছিলেটর অবস্তা কিতা বেশি তো ওতো ইয়ো বুজা যার না তারপরেও আরকি বাছর লাগি আমরা ভারসিটি যাইতাম পাররাম না বাছর সমস্যার লাগি এমনে সবতাও চলের গারি টারি বা অন্যান্য যেগুলা নিত্য প্রয়োজনীয় যেগুলা জিনিস দরখার আছে রান্দা বান্দার লাগি ইতা সবতাও
35,train_sylhet (36).wav,কিনা যায় বাইরে যাওয়া যায় কুনু অসুবিদা ওর না কিন্তু ইটা তো যারা গ্রামোর মানুষ গাঁওর মানুষ এরা তো ইটা বুঝরা না তারা ওউ যে ওউ ফেইসবুকের মাঝে খবর দেখরা ওউটাওউ দেইক্কা তারা বেশি একটু চিন্তাত ফড়ি যাইন ওউটাওউ আরকি তে আফনেরার সিলেটোর মদ্যে দর্মীয় বিষয় কিতা কেমনে কিতা খইনছাইন একটু
36,train_sylhet (37).wav,আসলে ইটা ওইছে গিয়া দরোইন আমরার যেরা সিলেটিরা যেরা স্থানীয় সিলেটি যেরা আছে আরকি এরা মনে খরোইন যে দর্মোর প্রতি একটু বেশিওউ মানে খিছু আছে ওই যে কুসংস্কার যে আগের যে জিনিসগুলা ইগুলা একটু বেশিওউ তারা ইয়ো খরে যেমন ওই যে আমাদের আমরার ওই যে শবে কদর ওয় শবে বরাত ওয় ইতার মাঝে যেমন দরোইন খয়বরোর মাঝে গিয়া মোমবাত্তি দেওয়া
37,train_sylhet (38).wav,ইগুলা আসলে আমরা ইসলামোর মাঝে নায় কিন্তু তারা ইগুলারে একটা নিয়মোর মাঝে আনি লাইছে যে ইগুলা খরাওউ লাগবো ইগুলা না ওইলে ওউটা ওয় হওটা ওয় ইরখম খতোতা আরকি তারা মানে আসলে ইগুলা কিচ্ছুওউ না মানে যখন আমরা আমরা আমাদের গ্রাম থাকি আইয়া শহরো আইয়া যখন ফড়া শুনা খরা স্টার্ট খরছি তখন দেখছি যে ইগুলা নিজে নিজে তৈরি খরা ওইছে ইগুলা ইসলামের কুনু কিচ্ছু না
38,train_sylhet (39).wav,তারফরেওউ আমরার সিলেটিরা একটু বেশিওউ দর্মোর প্রতি একটু বেশিওউ টান বেশি তারার তাখে সবখিছু মিলাইয়া নামাজ টামাজ যা আছে যতো তার সবতা একটু বেশিই খরে আরকি তে আমার গাছে লাগে আরকি এগুলা দুর খরা উচিত খারণ একটা মানুষ খেনে দর্মো সম্পর্কে ওতো বুল জানতো কিতার লাগি ওউটাওউ
39,train_sylhet (40).wav,সিলেট ইদ সম্পর্কে তোমার কিতা ধারণা কেম্নে কিতা খরো ইদ ইদ মানে ওইছে গিয়া সখালো ঘুমা তাইকা উঠবো নমাজ ফড়বো নমাজ ফইড়া যারা ছেলেরা আছে তারা ইদগার মাইঝে নমাজ ফড়া যাইবো তার আগে সেমাই খাইয়া যাইবো আর আমরার তিন জাতের ফিটা আছে ইটা ওইলো গিয়া এখবারে বেশি ফরিছিত ওইযে হান্দেশ খইন এরফরে ডাইলের ভরা
40,train_sylhet (41).wav,ওতো ফিটা খরা ওয় এর চাইতে বাইরে বাইরে ধরেন আমরা সিলেটের বারা যারা আছে এরা অনেখ জাতের ফিটা খরে আমরা মেইনলি ওও হান্দেশ আর ডাইলের ভরা ওতাও ছিনি বেশি আর এমন আর তেমন কিচ্ছু ওয় না আর সবে এম্নে ঘুরা ঘুরি খরে এখজন আরেখজনোর বাড়িত যায় ওখটাও
41,train_sylhet (42).wav,তে সিলোটি বড়ো ইদ নিয়ে কিতা মনোয় কেমনে কিতা ওয় বড় ইদ মানে বুচ্ছি না কোনটা কুরবানি ইদ কুরবানির ইদ ওইছে গিয়া ইটা ওইছে গিয়া যে মানে ত্যাগ করা যে জিনিসটা গরু জবো খরা ওয় গরু কিনা ওয় গরু কিনার মাঝে আলাদা আনন্দ খে খতো দি কিনলা দামা দামি খইরা কিলা কিনতে ফারছোইন
42,train_sylhet (43).wav,তৌ ওলা কিন্না আনলা আরকি আইন্না সখাল বালা অনেকে আছে অনেকে ইটা মানে যে গুম থাকি উটিয়া কিচ্ছু না খাইয়া ইদগা থাকি নামাজ ফইরা আইয়া ফরে জবাই খইরা ফরে খাইন গরুর মাংস দি আবার অনেকে ইটা মানে না তো ইটা যার যার উফ্রে আকি বিত্তি খরে ই জিনিসটা ওউ জবো খরার ফরে তো ওউ তিন বাগ খরা ওয় তিন বাগ খইরা এক বাগ রাখা ওয় নিজের লাগি আরেক বাগ আত্মীয় স্বজনের লাগি
43,train_sylhet (44).wav,আরেখ ভাগ গরীবদের বাইট্টা দেওয়া ওয় গ্রামোর ভিতরে যেরা আছে আইচ্ছা আর সিলেটের রোজা ইফতার ইতা কিরখম কিতা অন্য এলাখার সাথে কিতা ফার্তক্য ফার্তক্য মেইনলি ফার্তক্য বলতে কিচ্ছু না মনে খরোইন যে ইখানো আমরার আমরার যে
44,train_sylhet (45).wav,এলাখা বেদে এখটা ভিন্নতা আছে না যে এখটা মাইল বেদেও তো এখটা ভিন্নতা আছে তো আমরার মাঝে ফোলাও খাই তারফর কিছুড়ি খাই মেইনলি কিছুড়ি খাই ফোলাও খাই কিন্তু বাইরোর দেশো দেখবা ছানা মুড়ি বেশি প্রেফার খরে তার ছানা মুড়ি বেশি খায় তারা ওটাও আরকি আর এম্নি সবতা ঠিক আছে নামাজ টামাজ
45,train_sylhet (46).wav,আবার নামাজ লইয়া অনেখের মাঝে আরবার বেরা চেরা আছে খেউ আট রাখাত ফড়ে খেউ বিশ রাখাত ফড়ে খেউ বারো রাখাত ফড়ে ইটা যার যার উফরে ভিত্তি খরে আরকি খে কিলা মানে অউ যে খইলাম যে এখটা দর্মান্দতা জিনিস আছে যে যেলা মাইন্না নেয় আরকি অউটাউ তে সিলোটিরা বুঝি অইন্য এলাখার মানুষরে ফছন্দ খরে না
46,train_sylhet (47).wav,ইটা কিতা ইটা টিক মানে টিক খউয়াওউ যায় খারণ ওইছে গিয়া তারা মনে খরে তারা মনে খরে সিলেটের বাইরে যারা এরা আবাদি এরা গাছে এরা ওইছে গিয়া কিফটা এরা ওইছে গিয়া মাইনষেরে খাওয়াইতে চিনে না এরা মাইনষের লগে চলতো চিনে না এরা ইরখম তারার একটা মনুবাব বাট আমরা যেরা ফড়া লেখা খরি আমরা যেরা নিজের গাঁও দেশ থাকি বাইরে আইছি বাইরে আইয়া যখন তারার লগে মিশছি
47,train_sylhet (48).wav,তারা আমরা থাকি আরও বেশি আন্তরিক আর একেকটা অঞ্চল থাকিয়া অনেক খিছু শিখার আছে মানে আমরা তো খালি আমরার বিত্রেওউ থাকি দেইক্কা আমরা আসলে এই যে মানে সঠিক শুদ্ধ বাষায় খয় নবজাগরণ যে জিনিসটা ইটা আকি ওয় না তওউ ওইটাওউ ওইছে আরকি আমরার মাঝে ইটা আছে আমরা আমরার মা বাফরে গিয়া বুঝাই বা আমরার ফ্যামিলির মানুষ যেরা আছে এরার গিয়া বুঝাই যে এরা ইলা নায় ওলান
48,train_sylhet (49).wav,এরমাঝে আমার বড় বইনরেও বিয়া দিসি কিশোরগঞ্জ আর আমার ভাইরে বিয়া করাইসি কুমিল্লা যেটা ওটা দূর করার লাগি ওইটাই আরকি সবদিক দিয়া সবারমাঝে খারাপ আছে সিলেটির মাঝেও ভালা আছে খারাপ আছে অন্যজনের মাঝেও খারাপ ভালা আছে আমরা ভুলতোই মনো করি যে ইগু আবাদি ইগু বাদ
49,train_sylhet (50).wav,আবাদি আবাদির জাতই অটাই মানে তারা মনে করে তে আফনারার পড়াশোনার খবর কিতা আলহামদুলিল্লাহ পড়াশোনা কন্টিনিউ চলের এখন অনার্স কমপ্লিট করসি না আর দুইহাজার পচিশো আমরার শেষ অইযাইবো আরকি অনার্স কমপ্লিট কইরলাইমু
50,train_sylhet (51).wav,বাংলাদেশি ফড়া শুনা নিয়া কুছতা খইবানি না সিলেটি ফড়া শুনা নিয়া কিতা কেম্নে কিতা মেইনলি যেটা খইমু যে সিলেটি আগ তাইখা অনেখ উন্নত ওইছে ফড়া শুনার দিক দিয়া ওইযে যেটা খওয়া ওয় যে কুসংস্কার জিনিসগুলা আগে আগা গুড়া ধর্মীয় গোড়ামী যেটা ইগুলা কিছুটা ওইলেও
51,train_sylhet (52).wav,এখটু ওইলেও ইরাডিকেট খরছে এখটু ওইলেও খমছে আগ তাইকা অনেখ মানুষ ইয়ো ওইছে মানুষের সাথে মিশছে মানুষের লগে মিশছে মানে ওইযে ফেইসবুকোর মাদ্যমে অনেখে অনেখতা জানে এখন অনেখতা ইয়ো খরে ইন্টারনেটোর মাধ্যমে ইটার লাগি অনেখ উন্নত ওইছে কিন্তু তারফরও আমি মনে খরি যে ওভারঅল বাংলাদেশের যে ফড়া লেখার ব্যবস্থাটা
52,train_sylhet (53).wav,ইডা আখটু উন্নত খরলে বালা ওইতো খারণ আমরার সিলেটিরার আরেখটা দ্যা বিগেস্ট প্রবলেম ওইছে গিয়া কিতা তারা সিলেটোর বাইরে ফড়াত দিতো না আমার কিন্তু রোকেয়া বিশ্ববিদ্যালয় ওইছিল আমার আব্বা খইছোইন যে তুমি আমি তোমারে বাড়ি তাকি যে সিলেটো দিছি ওখানো আমরা ওইছি গিয়া এখবারো ইন্ডিয়ার খান্দাতো তুরার লাগি ইন্ডিয়া আমরারে গছিছে না ওরখম এখটা অবস্থা
53,train_sylhet (54).wav,আমরা ইন্ডিয়া এখটু আমরা তাইকা এখটু দূরে তো আমার আব্বু খইছোইন যে তোমারে যে সিলেটো দিছি ওখান শুকরিয়া আদায় খরো আমরার টেনশনে বালা লাগে না আর তোমার ইনো গিয়া ওইযে মারা মারি ওয় পাবলিক বিশ্ববিদ্যালয় তো মারা মারি এখটু বেশিও ওয় ওইটা নিয়া মা বাফে এখটু বেশি আরকি ছিন্তা খরোইন যে কিলা ওইবো না ওইবো ওটাও আরকি
54,train_sylhet (55).wav,আর কিচ্ছু না ইটা দূর করা উচিত আসলে আমরা সিলেটিরার মা বাবার একটাঅউ প্রব্লেম যে আমারে টেখাদি পড়াইলানি অইতেসে আমার খারাপ লাগের তারা খইরা যে তুমারে টেখা দিরাম আমরার টেখা দিরাম তুমার তো সমস্যা নায় বাট আমার তো নিতে সমস্যা এইগুলা তো করিয়া আবার দেয়াঅও লাগবো তারারে নিজের তো একটা ব্যক্তিত্ব বোধ আছেনা নি তো অইটা তো আমার তারারে রিটার্ন করা লাগবো তারা এইটা বুজরা না আমার ইচ্ছা আসলো যে পাব্লিকো পড়ার বাট ওইযে আমরার দিতা পারাতায় না দূরে ওইযায় মেয়েরা সেফটি না ইতা না হিতা না সেইফটি একটা জিনিস মেটার করে সবজাগাতো
55,train_sylhet (56).wav,মেয়েরার সেইফটি ওইটাও আমি দেখমুযে একটু বেশি যদি অগুলা নিয়া যদি একটু ইও করা অইতো পড়ালেখা আরও উন্নত অইতো মেয়েরা আরও এগিয়ে যাইতো অইটাই আইচ্চা তে তোমরা মেয়েরা যে আড্ডা দেও বা বন্দু বান্দব যে আড্ডা দেও ইডা লইয়া খওসাইন দেখি মেয়েরা আড্ডা দেই বলতে বেসিকেলি যারা দেখবা সিলেটি এরা চোউখর
56,train_sylhet (57).wav,ধরণটায় যদি এইযে আমি আর আফনে খতা খইরাম এখজন সিলেটি মানুষ যদি এখন এখজন সিলেটি ছাছা যদি বাইরোইয়া যায় আর দেখবো ইগু আমার এলাখার ফরিছিত কিনা যদি দেখিলায় তে ইগুর বাফরে এখটা ফোন দিয়া খওয়াও লাগবো যে ফুয়ার লগে দেখছি ইগু ইগুর কিতা লাগে ইগু ইগুর দূর সম্পর্কের ছাছা কী লাগে ইয়ো লাগে ইটো জানতে ছাইতো নায়
57,train_sylhet (58).wav,ইগু ফুয়ার লগে ফুরি খেনে গফ খরিতো মাতিতো আর যদি ধর্মীয় দিক দিয়া যদি ছিন্তা খর আমার আফনার লগে উছিৎও না সবকিছু মিলাইয়া আফনার উফর নির্ভর খরে আফনে কিতা খরবা না খরবা বাট আমরা যারা আমরা ধর্মরে অন্যভাবে ধরি আরকি ধর্ম খইছে তোমার দরখারে তুমি ফর্দা মেইনটেইন খইরা যেছার লগে মাততা ফারবায়
58,train_sylhet (59).wav,তুমার ফর্দাটা মেইন্টেইন খরত অইব আর তুমার যে চউখর যে এখটা ফর্দা আছে ইটা তো মেইন্টেইন খরা লাগবো ওটাউ আরকি দরো তুমরা ফুরিন্তো ফুরিন্তো যে আড্ডা দেও ইটার খতা খইতাছি আরকি কেমনে কি কি আলোচনা আলাপ আলোচনা আমরা মেইনলি মেয়েরা ড্রেসাপ নিয়া মেকাপ নিয়া
59,train_sylhet (60).wav,ইয়ো সবকিছু মিলাইয়া খতোয় যে একটা মেয়ে আইট্টা যার আমরা একটু ওইলেও ও খরি যে ও ফুরির ড্রেসটা সুন্দর বা ও ফুরি ওলা অনেখে আছে যেরা এখটু বেশি ছেলেরারে দেখলেও খত্তা খয় যে ওও ছেলেটারে বালা লাগছে ওলা ওইছে অনেক কিছু নিয়াই মাতি আমরা অনেখে ফ্যামিলিগত বিষয় নিয়া মাতে বা কুনু ফ্রবলেম ওইলে যে আমার ওটা প্রবলেম ওইছে
60,train_sylhet (61).wav,ফ্রেন্ড তাইকা এখটা সল্যুশন ফাইতা ফারে ওলাও আছে সবধরনের ওভারঅল সব টপিক নিয়াও মাতা ওয় তোমার অবসর সময় ফ্রি সময়ে কিতা খরো তে হিসময় ইটা টাইমের উফ্রে ডিপেন্ড খরে যেমন ধরোইন এখন ফড়ার প্রেশার বেশি এখন এখটু দেখমু যে টুকি টাকি কুনু ওয়ার্ড ফাইনি আর আমরার তো ধরোইন
61,train_sylhet (62).wav,যারা ইংলিশ অনার্সে পড়ে তারায় মনে করে ডিকশনারিটাই পড়ে তারা রাস্তায় পাইলে অগুরে শব্দার্থ জিকানো আরম্ভ করি যে অটার অর্থ জানস নি ওটার অর্থ জানস নি এইটা মানে এইটা অইসে একটা অকওয়ার্ড সিচুএশনে ফালাই দেয় তো সবসময় ওয়ার্ড লইয়া জানা থাকা লাগে যে ওয়ার্ড অউটা হউটা টুকটাক জানার চেষ্টা করে
62,train_sylhet (63).wav,তারফরে গান শুনি গান গাই একটু আমি মাঝেমাঝে গানও গাই আবার নামাজ টামাজও আছে এক্সট্রা নামাজও আছে সবতাওই মেইনটেইন করার চেষ্টা করি এজ এ মুসলিম আমরা ধর্মত যে জিনিসটা ইও করা উচিত অইটাই আরকি স্পেশিফিক কিচ্ছু নাই যে অগু লইয়াওই সারাদিন বই থাকি এইটা না এমনে শখ কিতা তোমার
63,train_sylhet (64).wav,আমার শখ শখ বলতে আমার শখ ওইছে গিয়া আমারে আমার আল্লায় এমন কিছু দিতা যাতে নিজেরে ইয়ো খইরা আইচ্ছা ইচ্ছা শখ যেকোনওডা আমার ইচ্ছা ওইছে গিয়া ধরেন আমারে আল্লায় এমন এখধরনে এখটা জব দিতা যাতে আমি আমার মা বাফরে টেইক কেয়ার খরতে ফারি মা বাফের দেখা শুনা খরতা ফারি এবং কিছু গরীবরে আমি সাহায্য খরতাম যাতে খেউ আমার খাছ তাকি ছাইয়া না না ফিরাই দিতাম ফারি আরকি
64,train_sylhet (65).wav,এরখম একটা ইচ্ছা সবসময় শান্তি বিরাজ খরতো ফারে আমার এখটা শান্তিফূর্ণ সবকিছু ছাই আমার টেখা খম তাউক তারফরো আমি শান্তি ছাই আরকি এইটাই এগুলা আমি এখদম ফছন্দ খরি না আমার খতা ওইলো গিয়া আমি সেক্রিফাইস খরিলিমু তারফরেও ইখান শান্তি তাখুক
65,train_sylhet (66).wav,বা দোষটা আমার ঘাড়ে আনিলাইমু তারপরেও আমি শান্তি চাই আরকি অইটাই আইচা তে তুমি তো এখন ইউনিভার্সিটিত ফরো তুমার ইউনিভার্সিটি স্কুল লাইফ অভারল কিরকম কাটসে কলেজ লাইফ স্কুল লাইফ ইউনিভার্সিটি আমার স্কুল লাইফটা ভালোই কাটসে এরফরে
66,train_sylhet (67).wav,কলেজ লাইফটা বন্দু বান্দব নিয়ে কেমনে কাটাইসে ফ্রেন্ডসরা বলতে আমি কিতা খইতাম যে আমি অইসে গিয়া ইমোশনাল টাইপর আমি সহজে মানুষরে বিলিব করি আমি মনো করি যে আমি যেলা তারে মানুষরে ট্রিট করতেসি অপিরদিক দিয়া হেও আমারে অলাউ ট্রিট করে আমারে অলাউ মানে আমারে পছন্দ করের দিনশেষে দেখা যায় যে গিয়া
