,file_name,transcripts
17,train_narail (18).wav,কাকা সে বাড়া গাইড় মারা দিছে সে বাড়া তো টেকলো না ফরে আরেট্টা করিছে তো হয় আরে সে বিয়েতে আমার দাওয়াত ছেলো বুচ্ছো ওই সুমা তো আমার নিজির চ্যারাব্যারা আমার সাথে দিপু কাকার দ্যাহা ওইছে দুইদিন
18,train_narail (19).wav,দুই দিন দুই দিন দ্যাহা হইছে দিপু কাকা আমারে ধরিছে বিটা যাতি অবেনে কাইলকে বিটা কাইলকে কিন্তু আইসো মানে জম্মের আকারে এরফরে আমি হ আর তুমার বন্ধুগণ তো নাকি খুব নারাজ ওইছে কি আমার বন্ধু বান্ধব সব কিরোম শুনলাম
19,train_narail (20).wav,সজীব সরকার আনন্দ এরা খুব নারাজ হইছে সে সুমায় কি নিয়ে তাগের পরবর্তীতি বিয়ে টিয়ে ঠিক হইয়ে গিলি তাগে আর বলিনি আগে সারা বছর ধরে আশ্বাস দেছে বিয়ের সুমা যাতি অবেনে হ্যাঁ ন কত্তি অবেনে ত্যান কত্তি অবেনে অনিকির ও তাই নিয়ে রাগ আমার দোস্তো বন্দুগে আনলো না ডাকলো না আরে আল্লাহ তাইতো ভালো হইছে না যাইয়ে এক দিকদে ভালো ওইছে
20,train_narail (21).wav,গুদ মারামারি বাইদে যাতো গেলি তো গেলি তো ফুরো আমি ফুরো কালার ওইয়ে যাতাম কতো যে দেহিছো আর দিফুরে রাজীবরে ধত্তো যে তুমার ওই বেশি ওইয়ে গেছে ওই লোক এয়্যা দিনভইরে আমরা তুমার সাথে বইসে আড্ডা দি আমরা লাড়াচাড়া দি আর তুমার ভাইর বিটারে যাইয়ে এয়্যাহেবারে নিয়ে চইলে আইছো আমার তো ওইদিন কঠিন চ্যারাব্যারা বুইছো সে তো আসপে না অনিক তো বিয়ের আগেদ্দিন ও আসপে না কয় মাদাচ্চোদ এই এই বললো এই এই বইলে টইলে কেউরে ডাকলো না কেউরে বলিনি
21,train_narail (22).wav,সজীব সরকার আনন্দ ইরা আমারে ধত্তিছে আমার ভাই বন্দু আসতি পাল্লো না তাই আমি কচ্ছি এ মাদাচ্চোদ তোর বিয়ের সুমায় তুই কতি ফারিস কার বিয়েতে কিডা দাওয়াত দেলো তোরে দেছে সেই তো বেশি তোরে না দিলি তুই কি কত্তি ভাই বিরাদার চুদাইছে কথা তো সেইডেই হয়
22,train_narail (23).wav,এওন মনে করো বিটা বিষয়ডা হয়ে গেছে কি ধরো আমরা একসাথে যারা বড় হইছি ইস্কুলির ফ্রেন্ড একবারে ছোট বেলাত্তে আমাগে তো মনে করো সত্যি কথা কতি এক জনের প্রতি আরেক জনের আবেগডা বেশি স্বাভাবিকভাবেই হাই ইস্কুলির যাগে সাথে পরিচয় তাগে চাইতে ওই কেজি ইস্কুলি যারা একসাথে পড়ছিলাম তাগে প্রতি কিন্তু আমাগে আলাদা এট্টা টান আছে তাই না অবশ্যই
23,train_narail (24).wav,এওন এদিক দে ধরো অনিক ছযামড়াডার কথা মনে পড়লি ভারি খারাপ লাগে বুঝতি ফারিছো হ হ ওর এন্নে যা অবস্থা তাতে তো আমি আসলে পিরায় ই যে সুমা দ্যাহা হয় আরে বাফু ভালো অরা যায় না ভালো অচ্ছে না ও এয়্যা
24,train_narail (25).wav,ওরে ভালো অরা যাবে না ও ভালো হওয়া লাইন নাই অনিকির ও এয়্যাহেবারে জ্বইলে গেছে ওর খালি জ্বইলে গেছে ওই যে কচ্ছি না ওই যে এহন তারে ডাইহে ডুইহেও যদি আনি তার ভালো লাগে না তার গুদ গরম ওইয়ে যায়
25,train_narail (26).wav,মানেহ আমি আমি এলাকায় যাইয়ে আমি ভাবছি ওয়ে এবাত্তো দ্যাহা অবে ওরে এট্টু বুজোবো ও ঐযে টাহা পয়সা দেছেলো আমার বাপ যায়ার সুমায় ও কয়ে গ্যালো যে ঐ দুলালের ছাওয়ালের শুলা শালিস কইরে আসলাম এই এই বিষয় রুমানিয়ার জন্যি টাহা দেছেলো হ্যাঁ ন ত্যান আমি দ্যাখলাম যে না ছযামড়াডা আসোলে চেষ্টা কোরিছে
26,train_narail (27).wav,এহন যদি না হয় তালি তো জিনিসটা আসলেই মর্মান্তিক কারণ ও তো সবকিছু ছাইড়ে কাইড়ে দিয়ে এই এক দিকি যাইয়ে ঠেহিছে কিন্তু তারপরেও যদি তার এন্নে এট্টা গতি না অয় আর ও যে পরিমান হতাশ হয়ে গেছে
27,train_narail (28).wav,ও দেখলি আসলেই খারাপ লাগে হলি এহন গাজার লাইনি চইলে যায় বুঝিছো হুম এহন
28,train_narail (29).wav,তারে বুঝোনু যায় না তারে সুমায় দিতি চালি সে তাতে তার ভালো লাগে না সে কয় যে আগেদ্দিন কচ্ছে যে এখন হচ্ছে ভাই বিরাদার হবে অলো গে মানুষির ইস্টাটাসের উপর নির্ভর করবে তাই কচ্ছে এখন আমরা যে সমস্ত ভাই বিরাদার বানাবো হয়
29,train_narail (30).wav,সেই সমস্ত ভাই বিরাদার অলো শেষ পর্যন্ত থাকবে হয় ওর এন্নে সেরম ভাই বিরাদার ওইছে দীপল নাকি শোন আর অচ্ছে ওই যে পরে হঠাত কইরে কচ্ছে যে এহন ওই যে খালিদ ও বলে ইসি গেছে ইতালী গেছে এয়্যাহ কোন খালিদ খালিদ তারফরে ওই যে
30,train_narail (31).wav,খুলনার আমাগে বন্দু খালিদ ইতালী গেছে হয় হয় কবে গ্যালো গেছে ও কচ্ছেলো খালিদ রিমন মিমন কিডা কিডা বইলে গেছে এহন কচ্ছে যে এগে সাথে এখন সুমায় দি এই গুরুপির সাথে সাথে এহন সুমায় দিতি অবে ঠিক আছে
31,train_narail (32).wav,মানে এরম ভাবে যে আমরা ভুদা সাইতেন চুদা হইয়ে গেছি সে ইটালি যাচ্ছে তার ভাই বিরাদার ইটালি রইছে তাদের স্ট্যাটাসের সাথে তার স্ট্যাটাস দুইদিন পরে মেলবে তাগে সে সুময় দেয় এরপরে তো আর কিছু বলার থাকে না আরে আল্লাহ
32,train_narail (33).wav,বুঝতি পারিছো কি আর কবো মানুষ মানে সারাজীবন ভইরে গুদ মাইরে গেলি কাইলের এই কয়ডারে এন্নে যাইয়ে তোর দোস্তো ওইয়ে গেছে অলো ওই উরা জীবন ভইরে যাগে খোঁজ নিস নাই সারাজীবন গুদ মাইরে গ্যালো গুদ তো সারাজীবন মাইরে গ্যালো আমার আর কার মারছে তাই তো কচ্ছি সারাজীবন তো গাইড় মাইরে গেলো আর এহনে
33,train_narail (34).wav,এ আইজকে আইছেলো আইজকে গিছিলাম ওগে ওহনে স্বপন আইছে স্বপন আইছেলো স্বপনের সাথে দ্যাহা ট্যাহা অরলাম স্বপন রিদয় সে ছেলো পরে আমি গিলাম সজল গিলাম পরে ওহনে কথা বাত্রা কচ্ছিলাম পরে আসার সুমায় আমি রুহান আর
34,train_narail (35).wav,সজল চইলে আইছে এক গাড়িতি রিদয় অনিক আর স্বপন আইছে স্বপনের গাড়িতি পরে আবার এইজাগা আইসে দেহি দিপানের সাথে অনিক দাঁড়ায় রইছে দেহি দিপনের সাথে দাঁড়ায় দাঁড়ায় বিড়ি খাচ্ছে আইসেই জাইগোট পরে দিপন কোন দিকি হাটা দেলো কিছুক্ষণ পরে সৌরভের সাথে কথা কইয়ে হাটা দেছে তা আমি কলাম কোহানে যাচ্ছিস তা সে কোনো কথাই কলো না
35,train_narail (36).wav,এইসব দেখলি হলো খারাপ টেহে মানসিরি মনে কর কি ভাই ব্রাদার আমি আমার বাড়িরতে খাইয়ে আসি তুইও তো তোর বাড়িরতে খাইয়েই আসিস তাই তো এইসব কি দেহা যায় নিকি পরে আর কিছু না এহন মনে কর আমি জিনিস গুলো স্কিপ করতিছি ভাই ব্রাদার
36,train_narail (37).wav,রাগ হয় তো হলি হতিও পারে হলি এখন কি অরা যাবে পরে আমি আবার আগের দিন এও বুঝোইছি যে দেখ বুঝলাম যে তোর তার সাথে বনাবনি নাই আমি তার সাথে মিশি তোর জিনিসটা খারাপ লাগে তু তো আগে এহন যদি তোর মনে হয় যে না বিটা তুমার উচিত হচ্ছে না তুমি আমার ছোটো বেলার বন্ধু তুমি দাবি রাইহে এট্টা কথা কতি পারো
37,train_narail (38).wav,ঠিক আছ তারে বুঝোলি তার তে কোনো কিচ্ছু যাচ্ছে আসতেছে এরম এট্টা ব্যাপার সে ডোন্ট কেয়ার ডোন্ট কেয়ার এট্টা ভাবে চইলে যাচ্ছে না এরম কথা হলি তো সমস্যা কারণ আমি ভাই আমার কথা অচ্ছে তুই আমার স্কুলির বন্ধু তুই আমার ছোট বেলার আমরা হচ্ছে ধন ধরাধরি বন্ধু
38,train_narail (39).wav,তুই যদি আমারে দেইহে হাইটে আসিস আর ও কোহানে ওই জুলার ছাওয়াল কিডা আর কুহানে কোন বাধন দারার ছাওয়াল কিডা এগে দিকি কি তুই আসলি কি তোরে বাদ দিয়ে থুইয়ে তাগে সাথে কথা কবানি এর মধ্যি আবার রাগ করিছে আরেক বিষয় নিয়ে বুঝইছিস হইছে কি ইমনের সাথে আমি রোজার মধ্যি গেছি খুলনায় এরমধ্যি আবার কাহিনী আছে তা সাব্বিররে আমি কচ্ছি কি খুলনায় এট্টু কাজ আছে যাবি নেকি
39,train_narail (40).wav,কচ্ছে আমার দশ পুনারোদিন লাগতি পারে তুই ইমনের কাছে শুইনে দেখ ইমন যায় নাকি আমি ইমনের কাছে শুনিছি কচ্ছে মামা কালকে যাই চলো তালি আসার সময় ইমন কচ্ছে কি মামু তুমি গাড়ি খান চালাও আমি বসি পিছনে ঈদগার মোড়ের পরে তা মোড়ের পরে তো গাড়ি স্লো করা লাগে আমি গাড়ি হালকা সোলো কইরে আবার টান দিছি
40,train_narail (41).wav,এর মধ্যি উনি আবার সেটুক দেহিতে আবার ইমন আবার ওরে দেইহে ইমন আবার হাইসে দেছে হাইসে দিয়ে কচ্ছে কি জ্বলিছে রে জ্বলিছে এহন ওরে দেখলি তো জ্বলে অনিকরে ইমনরে দেখলি তো জ্বলে এহন এই কথা হলো কইছে এই নিয়ে পরবর্তীতে কচ্ছে তুরা হাসাহাসি করলি আমারে দেইহে ঐ জাগারতে গাড়ি সোলো কইরে জোরে টান দিলি ক্যা
41,train_narail (42).wav,ওরে বাবা ঠিক আছে উনার এইডে খুব মাইন্ডি লাগিছে হ্যাঁ খুব মাইন্ডি লাগিছে আমি কইছি কি বিটা ওইহেনে তো মানসি গাড়ি সোলো কইরেই টান দেয় কারণ ওইহেন তো মোড় মোড় সেইডে পরে বুঝলাম যে তোর যদ খারাপ লাগে তাইলি মিশলাম না
42,train_narail (43).wav,তাতে তার কিচ্ছু যাচ্ছে না আসতিছে না এরম এট্টা ভাব ঠিক আছে মাথা ফুলোর বাচ্চা মাথা ফুলো আজীবন মাথা ফুলোই থাইহে গেলো ও আর মনে কর ওরে আর কিছু বুঝতিও যাই না সুঝতিও যাই নে ওই এজ ইউজুয়্যাল যেটুক দেহ হলি সেটুকই
43,train_narail (44).wav,হ এন্নে না বুঝলি তো আর কেউ আর কিছু বুঝনোর উপায় নাই দিন ভইরে হ তার পরে মনে করো এর ভিতরে সে বিশাল বড় এট্টা ধাক্কা ও খালো না বিয়ে শাদী করলাম তুমার ও হইয়ে গেল আমার তো বিয়ে শাদি হয় নাই ঠিক হইছে এই আর কি
44,train_narail (45).wav,আরে ভুদাই তা বাহি আছে কুহানে ওই আর কি তার মানে ওই দুলা আপুর কি অবস্থা মারিয়াম কেমন আছে আছে আলহামদুলিল্লাহ ভালো আছে আপুও গাজিপুর রইছে ভাইয়ার সাথে আংকেল আন্টি না মাঝে ঢাকা আসলো কয়দিন থাকপে কলো আবার বাড়ি গেছে ক্যা হ হ
45,train_narail (46).wav,গেছেলো আম্মু গেছেলো আবু যায় নেই আম্মু গেছেলো যাইয়ে তো আবার চইলেও আইছেলো এহন তো বাড়িই আছে নাকি হয় হয় কুরবানি পর্যন্ত তো আছো বাড়ি না হ কুরবানি পর্যন্ত আছি তুমি আসো দেহি বাড়া ইট্টূ আড্ডা মাড্ডা মারবানি হ দুলা আপুরা আসপে কুরবানিতি
46,train_narail (47).wav,আব্বু বলতি পারতিছে না কচ্ছে বাড়ি গেলি তো শ্বশুর বাড়িও যাওয়া লাগবেনে কিন্তু শ্বশুর বাড়ি যাওয়ার ইচ্ছে নাই আপাতত ওদিকি হলো গন্ড গিরাম বোঝছো হ ওদিকি তো জানি আমি
47,train_narail (48).wav,দেহো যদি আস দেহা হবেনে আসো বিটা তালি সাবধানে আসো সাবধানে থাহো দুয়া খায়ের কইরো আমি বাড়ি আসলি ফোন দিবানি আচ্ছা বিটা ভালো থাকো আল্লাহ হাফেজ
48,train_narail (49).wav,ভালোনা কুপারে ট্যাঙ্গারি আছে না ট্যাঙ্গারি হাইসো কাঁচি ছোটো অরতি হবে ছোটো অইরে মাটি গুড়ো গুড়ো অরতি হবে মাটি গুড়ো গুড়ো অরতি হবে কি দিয়ে কউ দি
49,train_narail (50).wav,মাটি গুড়ো গুড়ো করতি হয় ট্যাঙ্গারির উল্টো পাশ দিয়ে হয় ভালো অইরে বাইরোইয়ে তারপর হচ্ছে মুটামুটি দিলে হাত দিয়ে নতুন মাটি আগে ই অরতি হবে না কুপাতি হবে না এবারা
50,train_narail (51).wav,কুপানি তো মনে করো ধরো হয়ে গেছে তা নতুন মাটি পাবানি কোহানে কলো যে হাই স্কুলির মাঠে নতুন মাটি কোনজাগা আছে এক জাগারতে নিতি হবেনে মেলা মাটি তো আর না নদীরতে মাটি নিলি কিরম হয় নদীতি যাবেনে কিডা ভ্যান দিয়ে একবার নিছিলাম না সে মাটি মনে আছে
51,train_narail (52).wav,তিন চাইর ভ্যান নিয়ে গিছিলাম পরে ওরে ওই যে কয় টাহা ওইরে দিলাম ওই যে যহন আমরা
52,train_narail (53).wav,পিচ কইরে নতুন শুরু করিছিলাম ইসি হাই ইস্কুলি মনে আছে সেবার তো হাত দে লেইপে দিছিলাম হাত দে লেপিছিলাম পিচ কবে তুই আর আমি পিচ করিছিলাম সেবার প্রথম একদম ও রাইট রাইট ওই যে ই ছাইচে
53,train_narail (54).wav,বন ছাইচে দিয়ে তারফরে হাত দিয়ে লেপিছিলাম এই মুলাম হাত দে ওই পিচটা কনেক সুন্দর ওই পিচ কত্তি পাত্তাম না তাও মুটামুটি ভারি কায়দার এট্টা পিচ হইছেলো এমনি আমাগে ওই ইসে যেই সুমা আমরা খ্যালতাম মনে আছে
54,train_narail (55).wav,হাই হাই ইস্কুলি আমরা যহন টেনের পরে এস এস সির পরে যহন খ্যালা শুরু কল্লাম সজীবও আসতো সজীবির মতোন লোক ক্রিকেট খেলতি আসতো এয়্যা অনেক ভালো খ্যালা হতো আমরা উথোলি যাতাম খেলতি হ হ হ উথোলি যাতাম কুলশুর যাতাম আরে খেলা
55,train_narail (56).wav,না আমার সবচেয়ে ইসের ম্যাচ বেশি মনে পড়ে কলেজের কলেজ পাড়াগে সাথে তিনডে ম্যাচ খেল্লাম না ওইডে তো কয়দিন আগে মানে ওইতো ওই ডা আমার বেশি ভাল্লাগে কোভিডির পর পর ওই তিনডে ম্যাচে কলেজ পাড়ারা যা করিছে
56,train_narail (57).wav,ম্যাচ আমার বিশাল ভাল্লাগে মনে পড়ে উত্তেজনাপূর্ন খেলা উরা তো প্রথম ম্যাচটা হইছে কি উরা ভাবছে যে এরা কি না কি জিতে যাবানি হ্যাঁ ন ত্যান অতো গুরুত্ব দি নাই লাস্টে যাইয়ে কিন্তু জম্মের প্রেশারে চইলে গেছেলো প্রেশার মানে অনিক ভাই অনিক ভাইর মতো লোক আমি জীবনে দেহি নাই অতো প্রেশারে যাতি
57,train_narail (58).wav,ওরা অচ্ছে মানষির সাথে মাইন্ড গেম খেলে আর ওই দিন আমরা আমাগে সাথে মনে কর আমরা এমন কায়দায় করিছি ওরা কি মাইন্ড গেম খেলবে আমাগে কি টিম হইয়ে গেছে এয়্যা হ্যাঁ ডেডিকেশনে চইলে গিছি আমরা পুরো ইসি চইলে গিছি এহন কোনো ভাবেই ই করা যাবে না ষোল ওভারে খেলা
58,train_narail (59).wav,ষোল ওভারে খেলায় রান কল্লো অচ্ছে আশি রান আরে আশি না পয়ষট্টি না আর আমাগে কলেজের পিচটা মারাত্মক পিচ মনে করো ও জাগা ম্যাক্সিমাম ই অচ্ছে বোলাররা মারাত্মক সুবিধা পায় আর ব্যাটসম্যান যদি ও জাগা দাঁড়ায় চিন্তা করে যে আমি খালি মারবো
59,train_narail (60).wav,তালি ধরা ও ধরা খাবেই ষোল ওভার ক্যান বিশ ওভারে যদি একশো রান ও হয় সেডাও অনেক টাফ সেডাও অনেক টাফ ও জাগা অচ্ছে তুমার টিকে টিকে খেলতি অবে চাইড্ডে বল ডট দিলে এট্টা বল চাইর মাইল্লে এই ভাবে খেলতি অবে স্বাভাবিকভাবে যারা এট্টু মনে করো যে যাগে ই কম টেমপেরামেন্ট
60,train_narail (61).wav,কম তারা মনে করো আউট হইয়ে যায় মারামারি দ্যাহা গ্যালো দুইডে বল মিস করিছে ধেত বড় কইরে হাকায় দেলো বাউন্ডারি তি যাইয়ে ক্যাচ আর বাউন্ডারিডাও বেশ বড়ো অনেক বড়ো যার কারণে আমাদের ওইডা আমাগে মাঠ না মূলত আমরা অচ্ছে ইস্কুলের মাঠে আমাগে হাই ইস্কুলের মাঠ হচ্ছে আমাগে মাঠ
61,train_narail (62).wav,কলেজ মাঠটা ধরো তুমার কালিয়ার জাতীয় মাঠ ওরা কালিয়ার জাতীয় টিম ওরা নিজেদেরকে দাবী করে আসলেও উরা খুব যেভাবেই পারুক উরা তুমার সাথে চুরি কইরে হোক আর তুমার সাথে গলাবাজি কইরে হোক ওরা জেতে যেতবেই ওরা প্লেয়ারও কিছু কিছু প্লেয়ার আছে খুব ভালো প্লেয়ার
62,train_narail (63).wav,এহন ওই স্বাভাবিকভাবেই আমাগে সাথে এট্টু ই আমরা সেই সময় হ রেষারেষি আমাদের সাথে দে দিলাম খেলা পরে তিন ম্যাচ সিরিজ প্রথম ম্যাচ ওই রকম পাঁশশো পাঁশশো পাঁশশো আর আমরা তো তখন তো পুরো ফর্মে যাস্ট কোভিডডা চলতিছে
63,train_narail (64).wav,আমরা তো একেবারে মারাত্মক পরমাণে প্র্যাক্টিসের উপরে আছি এয়্যার প্রতিদিন খেলা এমনও আছে সকাল বেলা ভোর বেলা উইঠে কংক্রিটের উপর প্র্যাকটিস কত্তাম টেপ টেনিস টেপ টেনিস কিন্তু কংক্রিটের উপর খেলা অনেক টাফ আমরা এমনও গেছে যে ধরো
64,train_narail (65).wav,এই এক ম্যাচ পত্তেক দিন ম্যাচ খেলছি কোনো নিজিরা কোনো খেলা খেলি নাই অনেক সুমায় আছে না যে ম্যাচ না থাকলে বাইরে ম্যাচ না থাকলে নিজেরা ভাগ যোগ কইরে খেলে ওরম কোনো ভাগ যোগ কইরে খেলা খেলি নাই প্রতিদিন ম্যাচ হয় শুক্তগ্রাম নালি কুলশুর নালি ওই ইসি ছোট কালিয়া
65,train_narail (66).wav,এক জাগা না এক জাগায় হবেই ওইরকম আমরা কতো রানে যে কল্লাম য্যানু পয়ষট্টি রানে অল আউট কইরে দিলাম ওগে উরা তো সব অবাক যে কি অচ্ছে আমাদের পিচ আমাদের সাথেই আমরা ভাবছি কি পয়ষট্টি রান আমি আবারা ওয়ান ডাউনি নামি
66,train_narail (67).wav,ওই দিন আমি ওপেনিং নামিছিলাম আমি আবার এট্টু ডিফেন্সিভ খেলি বেশি হুড়তাক পিটা পিটি করি না আমরা মানে আমাগে টার্গেট ছেলো প্রত্যেক ওভারে সাড়ে চাইর চাইর রানের দরকার প্রত্যেক ওভারে টার্গেট ছেলো চাইর রান ওই চাইর রান করাই টাফ প্রথম ওভারে দুই না কতো হইছে তাও ওয়াইডি
67,train_narail (68).wav,বল এইরকম ভাবে যাচ্ছে আমি দাঁড়ায় রইছি আমার ভয় কত্তিছে পিচ কি আর ওই যে রুবেল ভাই টাই তো সেই মাপের বল করে কাহিনিডা ক
68,train_narail (69).wav,ওদের সাথে আমাদের সারাজীবন গ্যাঞ্জাম প্রত্যেক কাজেই মানে কোনো খেলা হইলেই এট্টা রেষারেষি চইলে আসে ওরা ওই কালিয়ার উপরই এক ভাবে চলে আমরা এক ভাবে চলি আমাদের অচ্ছে সব হচ্ছে মানে ইয়ে প্লেয়ার
69,train_narail (70).wav,মানে একটাও খেলাধুলা ভালো পারে না হ্যাঁ ন ত্যান মানে ওদের প্র্যাকটিস করাতি করাতি করাতি করাতি ওদের অহংকার একবারে ভাইঙে দিলাম মানে এরকম এট্টা ইয়ে ছিলো তখন জিতিছিলেন না আপনারা হ্যাঁ মানে ক্যামন হইছেলো আমি আর যে নামছে রমিম ভাই আমরা
70,train_narail (71).wav,আ চৈদ্দ ওভার পর্যন্ত কোনো আমরা আউট হই নাই এবং প্রত্যেক ওভারে রান ফিলাপ কইরে দুই ওভারে চাইর রান লাগে এবার আমি আউট হইয়ে গিছি আমি বোল্ড হইয়ে গিছি তহন আমার রান প্রায় চল্লিশ পয়তাল্লিশ হইয়ে গেছে
