,file_name,transcripts
13,train_narsingdi (14).wav,কইয়া গেছে টিক্কাডা কইয়া গেছে আইল্লাত্তে থাফা দিয়া তুইল্লা আগুন ইয়া আমি ছুডুবেলা দেখতাম দাদুযেডার একটা ডাবা আসিন ডাবা খাইতো পরে এডা গড় গড় কইরা আওয়াজ হইত না হ
14,train_narsingdi (15).wav,এ গাররর এইরম কইরা আওয়াজ দে আবার ধুমাও বারো ধুমা তো আইবো ধুমা না আইলে তো অইবো কেমনে ইতা কি তামাক ফাতা দা তামুক ওহ হু তামুকও তো কইতো তামুক এ ফরে বাহের বাইত যাই হেই সম
15,train_narsingdi (16).wav,হেই সময় আরকি অন্য কিচ্ছু আছিলো এ সিগেরেট খাই তো মাইনষে উম সিগেরেট না সিগেরেট খাওয়ার টেহা আছিন না কেলবা খুব কম খাইতো হেলবা এই যেলবানি ফাঞ্জাইব্বা আছিলো মুক্তিযোদ্ধা আছিলো হেলবা ইয়া ফাতার বিড়ি আইতো ইন্ডিয়াত্তে হেলবা আমরা
16,train_narsingdi (17).wav,পাতাবিড়ি খাইতাম সিগেট কমাইতে হইসেগা আমনে কি সিগেট মনে করেন যে ঐযে বলাকা সিগেট আছিল বলাকা সিগেট হকলতে খাইতেসি না দাম আমরা পাতাবিড়ি খাইসি বলাকা সিগেট আমনে আমনে কি হেই ছুডুকালেত্তই সিগেট খান হেই ছুডুকালেত্তই সিগেট খাই অনে খাইন
17,train_narsingdi (18).wav,অনে মন চাইলে খাই না মন চাইলে না খাই আমার মনে হইতেসে এখনি আমনে সিগেট খাইসেন কারণ আমার এনো বইয়া কথা কইতে কষ্ট হইতাসে না আমি এখন সিগেট খাইয়া আসিনাই এডা মিসা কথা হইসে খাইসেন না না আসলই আসলই আইচ্ছা তো আইচ্ছা আমরা এরফরে যাইসেন
18,train_narsingdi (19).wav,এরফরে আমনে অকটু বড় অইছেন আমনে আমার জানামতে আমনে অনেক জাতের ব্যবসা করছেন অবশ্যই এ আমনের ব্যবসার বিবরণীডা ওক্টু ওক্টু করেন চে ব্যবসা তো এইডা একট কতা আছে না বাজান লাইগগা থাকলে মাইগগা খা না
19,train_narsingdi (20).wav,ব্যবসা দুই দিন করি চার দিন বাইত থাহি তহন ব্যবসা যাগা ফলাইয়া ফইল্লা তেল বেচছি আমি ফইল্লা তেল বেচছি ওই পাঞ্জাইব্বারা যেলবা আইছিন এলবা আডানা সের কেরাসিন আছিন
20,train_narsingdi (21).wav,আবার এই কয়দিন যক্কননি পাঞ্জাইব্বা গেছেগা দেশ স্বাধীন আইছে ফরে ষোল্ল টেহা সেরের লবন অইছিল দুই আনা সেরের লবন ষোল্ল টেহা সের লবন অইছিলো হেলবা মানু লবন দা খাইতো ফারছে না মাইনষে গাইডো গুইডো বাইন্দা থুইছে লবন আর আনা লবনে ভাত খাইছে
21,train_narsingdi (22).wav,আর যেরা জুরাইতারছে হেরা তো খাইছেওই ফরে আমনে কী ইতা ওইযে ইতা জানি কী ক লবনের ব্যবসাও করছেন না কি লবনের ব্যবসা করছি এরফরের ব্যবসাডা কী আছিন আমনে তো তাঁতের খুব বড় ব্যবসা করছেন তাঁতের খুব বড় ব্যবসা করছি কিন্তুক এইগুলো অইলো ওই যেইডা নি
22,train_narsingdi (23).wav,আডানা সেন লবন এ সময় আমার বয়সটা মনে করেন যে আত আষ্টো বছর বা দশ বছর এরকম অইত্তো না মনে অয় আট নয় বছর অইবো হেই সময়ওই আব্বার লগে গিয়া তেল বেচতাম লবন বেচতাম অনেক বালা তেল নাইরল তেল অন্য ফুটলা ফাটলি
23,train_narsingdi (24).wav,ফুটলিবান্দির দোহানদারি করতাম হ বুজ্জি আমনের বাপের দ মেলা সম্পত্তি আছিন হুম হুম ছান্দল চক দহিণ চক পূবের চক উত্তরের চক সারা চক আমনের বাফেরওই আছিন মারা পূবের চক এ ইর এতোতা এত চক টক
24,train_narsingdi (25).wav,ইতা আমনের বাফে কি কিছু নিজে বেচ্চিন না কি বেশিরভাগওই আমনেরে বাইয়েত্তে এরা বন্ডক অওয়ার ফরে বেচ্চে বাফও কিছু বেচ্চে বেইচ্চা ফুফুরার অংশ দিছে এরফরেদা বাফে আমরারে দিছে ফরে আমরা বেচ্চি অ ইয়া কী জানি ক
25,train_narsingdi (26).wav,আমনে আমনে যে তাঁতের ব্যবসা করছেন হুম তাঁতের ব্যবসাডা লইয়া যদি কেমনে কইতেন ওইযে হুতা টুতা রং টং হুম আমরা বাইত দে আবার ইয়া কী জানি ক দুইডা ফিমাও তো আছিন যেতান আছে অনও আছে ওহ সবচেয়ে মজার কথা যেইডা আমরার বাইত একটা কূয়া আছিন না আছে ওইতো কূয়া এনো
26,train_narsingdi (27).wav,ওহ এই কূয়াত্তে আমনেরা ফানি তুইল্লা কেমনে খাইছেন এই কূয়াত্তে বাদ যদি দেহা যা ফানি কিছু ফড়ছে হেলবা খালি বাইত্তা ছাইড়া দিছি বাইত্তা দা ফানি তুইল্লা খাইছি তুলতারছেন ফানি হ্যাঁ টাইন্না হেরছাইয়া তুলছি ফানি এ এ এই কুয়াডা বনাইছিন কেডা
27,train_narsingdi (28).wav,এই কূয়াডা বানাইছিলো মেস্তুরি আছিন হাছু কলবি হাছু হাছু হাছু মেস্তুরি এডা কি আমনের আব্বাই বানাইছিন এডা আমার আব্বাই দেওয়া আছিলো বানাইছে কূয়া এইডা ফাতছে হাছু মেস্তুরি হাছু মেস্তুরি মেস্তুরি ইয়ার মইধ্যে ফিমাডার মইধ্যে দেখছিলাম আফতাব উদ্দীন না কি জানি হ্যাঁ লেহা আছিন হ্যাঁ হ্যাঁ
28,train_narsingdi (29).wav,এইডা ইমাত না ইন্দ্রা ও এইডা এইডারে কি ইন্দ্রা কইতো ইন্দ্রা কইতো ওহ কূয়া কূয়া ফানি খাওয়ার কূয়ারে ইন্দ্রা কইতো কূয়া মানে ইন্দ্রা হু আর যেডার মইদ্যে রং দিতেন এডারে ফিমা ক যেডার নি হুতা ফাততাম
29,train_narsingdi (30).wav,পাততাম এডা হইল যেডা ভিজাইতাম বাইরাইতাম যেডা রং করছি আর যেডা রং করতাম এডার নাম হইল গামলা ডাং এরপর হইল আছে ডাং ডাং আসিলো এরপরে আবার
30,train_narsingdi (31).wav,ওই যদি আমরা বাছ পুছি বাছের একটা রং আছিলো কাডুলি তখন এডা ওই বাঁশডা আমরা পুইরা আবার আইছলা মাইপ্পা পানি দিয়া পরে এডা আস্ত লইয়া এডা হইল
31,train_narsingdi (32).wav,এ এই এই হুতাডা ফতম আওয়াত্তে লইয়া শেষ অব্দি কাফর অব্দি যাইতে কি সব ধরণের কাজওই করছেন ইডাজ এক জুনে একটা কাজ যিমুন আমি ইডা ফুরা ফুরা ফদ্ধতিডা কইন চা অক্করে হুতাত্তে লইয়া ইডা যিমুন মনে করুন যে ব্যপারটা অইলো
32,train_narsingdi (33).wav,যখনই মাহাজনেরগত্তে আমরা আনি সুতাডা তখন থায়ে একটা বান্ডিল একটা বান্ডি পাঁচ সের হুতাডা এডা রং আনি রং ছং ইত্তা আনবার আনি আইন্না বাইতে নিয়া বাছি
33,train_narsingdi (34).wav,এরপর দিয়া ফারি দিয়া ফাইরা এরপরে এডারে রং করি বিভিন্ন জাতের রং করি তখন ইডা ইডা আমরা দুইজন আমগোর ডিউটি তখন আমরা আবার এডারে মাড় মাড় দেই মাড় দিলে
34,train_narsingdi (35).wav,বাইত নিয়া দেওন লাগে এডা নারায় দিয়া চরকা দি নারাই দিয়া নারাই কইরা আবার এডা শুকাইলে পরে এডা নিয়া রইদে দিবো নারাই কইরা পরে আবার শুকাইলে আবার এডা ববিনে ভরবো
35,train_narsingdi (36).wav,এডা হইল দুই পর্ব শেষ তৃতীয় হইল মনে কর যে দাম মাস্টরের বাইত ওই যে বেডা চেক করব চেক কইরা দেয় তার নাডারে ওইযে দেহ না কেমন চেক হুম এমন চেক কইরা দেয় এইডা কিন্তু দাম মাস্টরে চেকটা বানাইছে
36,train_narsingdi (37).wav,তোর দাম মাস্টরের বাইত্তে আইলে আইন্না আবার মনে কর যে ওইযে হানা বোয়ালও হুম এই হানা বুয়ালা হইল একপদ ইলা ইলা অন্য কাম করে না
37,train_narsingdi (38).wav,আরেকটা হইল এরপরে আইব ইডা আবার বাইত আইব বাইত আইলে এডারে আমার সুন্দর কইরা গিট্টাইছি গিট্টায়া তহন মনে করেন যে এত্তা এডা জুইরা
38,train_narsingdi (39).wav,তহন বাইন্নালে তহন এডা আমরা বাইন্নাইছি মানে পরেও আরেক পর্ব হইল ওই আমরা তো আর সব বাইন্নাইতাছি না কারিগর আছিল কারিগররা আইয়া বাইন্না দিলে আমরা বাজারে নিয়া বিক্রি করছি আবার একটা পর্ব আছে একটা এই কাজডা দিয়া মানে
39,train_narsingdi (40).wav,পাঁচ ছয়ডা সংসার মানে ফ্যামেলি চলত হুম আবার একটা যে দেখতাম ছুডুবেলা বেগমজি ওইদিন যেডারে কি কইত এমনে যে ঘুরায়ে ঘুরায়ে ভরতো চরকা চহরা চরকা চরহা অনেকডি বহায়া পরে পাঁচটা সহ যে একটা ওহ হেডা নাডাই
40,train_narsingdi (41).wav,নাডাই নাডাই নাডাই নাডাইতো চরকির মইদ্দে লাগাই লইসে না নাডাই চরকিত লাগাই লইসে চরহির মইদ্দে পাঁচটা পাঁচটা চরহি থাকত একটা ড্রামের মতো থাকত হুম হুম এডা হইল নাডাই আইচ্ছা আমনের লগে তাঁত লইয়া অনেক কথা হইছে অনে বর্তমানে তাঁতের অনেক চাহিদা আছে
41,train_narsingdi (42).wav,আমরা ফরেও আমনার লগে কথা কইয়া ভাল্লাগছে আমনার ভাল্লাগছে হ্যাঁ সুন্দর ইনশাল্লাহ ভাল্লাগছে আইচ্ছা তো আমরা এনো এডা ইস্টপ কইরা দেই
42,train_narsingdi (43).wav,আইচ্ছা ইয়া কি জানি কয় আমনের এই কর্মজীবনের মইদ্দে তো একটা এ বাড়ির বাড়ির এই মাথারতে হে মাথায় একটা ফার্মও আসিন না হুম আছিলো এরপর এডা কি মুরগা বয়লার বয়লার এই বয়লার মুরগাডি যে ফালতেন
43,train_narsingdi (44).wav,কেমনে ফালতেন এডি ডিলার আনতাম আনার ফরে এনো আনার ফরে এনো আনার ফরে ডিলারে মুরগা দিলে এডা একটা ভুটার করছি ভুটার কইরা এডা
44,train_narsingdi (45).wav,ভুষি বিছাইসি তলে ভুষি ভাষি মিলায়া মানে হইল বিছনা যেডা মিলায়া ভুষি দিয়া বিছনা দিছি আর ওই কারেন্টের বাত্তি দিয়া হিড দিছি পেফার দিছি পেফার ছেফার যা যেডা লাগে দিছি এরফরে মুরগাডি আস্তে আস্তে হইতে হইতে মাঝে মাঝে এক মাস
45,train_narsingdi (46).wav,হইলেই বেছা গেসে কিন্তু চল্লিশ দিনের মেয়াদ ইত্তানের কী খাবারের মইদ্দে আলাদা কোনো ইয়া আসিন এডা খালাদা এডা আলাদাই আলাদা না হইলেও আবার আলাদা না এডা মনে করেন যে খাবারের একটা জাত আছিলো
46,train_narsingdi (47).wav,হুম ভালা খাবার পরছে তো এডা অল্পদিনেই গেছেগা নারিশ ভিটামিট অনেক ধরনের খাওন আমরা এনো মনে হয় খাবারের কয়েকটা ফ্যাটকিরিও আছে না হ আছে এনো ওইযে জোয়ার বাজারেরও ফরে চাচী আমার অনেকগুলা ফ্যাটকিরি আছে এই যে ইয়াতে আছে
47,train_narsingdi (48).wav,ইয়াত আরে কইনোযানি মন নাই ওই হেদিগে কইনোযানি এহানতে ভিটামিট খাবারটা খুব সম্ভবত আইত লাল বস্তার যেই খাওন ডা হুম হুম এডা আইত এরফরে
48,train_narsingdi (49).wav,এই মুরগা বেইচ্ছা আমনের কী বেশিরভাগ লাভ হইছে না লস হইছে মুরগা বেইচ্ছা শট্টই বেশি খাইছি লাভের খুব কমই গেছে ওহ আইচ্ছা মুরগা মুরগা তো আমনের বাইত্তে আয়া নিতো গাড়ি দিয়া না হুম আমনে কোনাসময় ইয়া ডাহার বাজার বুজারে নিয়া বেচছেন
49,train_narsingdi (50).wav,বেচছি আমি মন নিয়া বেচছিনা কিন্তু আমাদের আব্বা পোলায় নিয়া বেচছে ওহ আইচ্ছা এরফরে মুরগা মুরগা মোটামোটি ভালই আসিন এরফরে আমরা যদি অনে আমনের এলাকাডার মইদ্দে আয়ি আমরা এলাকাডা আমনেত্তে কেমুন লাগে
50,train_narsingdi (51).wav,আমাদের এলাকা তো খারাপ হইলেও ভালা যার যার এলাকা তো সবার লাইগগাই ভালা এডা একটা কথা কইলেন আমরা এলাকাডা তো আমার লাইগগা কোনো খারাপ টারাপ নাই সবডাই ভালা সবডাই ভালা আমরার আমরার এলাকা তো চেয়ারম্যান মেম্বার সব তো আমরার এলাকারই হুম
51,train_narsingdi (52).wav,ফুরা ইউনিয়নের টা আমরা বাড়ির কছে যেহেতু আমরার লাইগা সুবিধা আমরা দৌড়াম দৌড়াম লাগে না তো আমরার এলাকাডাত কী হইলে মনে হয় উন্নয়ন হইল হইলে কী হইলে মানে যদি কেরাসিন তুলুন যাইতো গাথাত্তে টাইন্না
52,train_narsingdi (53).wav,তইলে উন্নয়ন হইল হইলে আসলে আমনের কারেন দরকার না হ্যাঁ লুডশেডিং ডা কমানি দরকার জেনারেটর আনা দরকার আমরা বললাম এডার লাইগা সৌরবিদ্যুৎ ব্যবহার করতারি অবশ্যই করুন যা তো জেলায় একখান লাগাইতা
53,train_narsingdi (54).wav,সবাই একটা একটা সৌরবিদ্যুৎ লাগায় লাইলই ভালা আসলেও ভালা আর আমরা এলাকার উন্নয়নডা রাস্তাডা আমনেরতে কেমুন লাগে রেলগেটের রাস্তাডা রাস্তাডা তো ভাইঙ্গা যায়গা বাবা রে বাবা উন্নত দেশের উন্নত সরকার উন্নত রাস্তা এডা
54,train_narsingdi (55).wav,না এই রাস্তাডা অর্ধেক করে এহানদা শুরু হইছে ইস্কুলের এহানদা আইচ্ছা অনে এডা মনে হ কইরা লাইবো কিন্তু ইডা কবে করবো এডা এডা হয়া গেলেগা এহানদে গাড়ি চলাচল ডাও কইম্মা গেছেগা হুম শাবনগরের রাস্তাদা গাড়ি যায়গা অনে ওই এহানদা রোড হইয়া মাইর খাইয়া লাইছিল
55,train_narsingdi (56).wav,হুম পরে হেনদা তো আবার নরসিংদী যায়গা হেই রাস্তাডা হুম অনে এই রাস্তাডা বেশি একটা দরকারও তো হয়না বেশি রাস্তাডারে মাইর খাইয়া লাইছে দেইখা আর বেশি একটা ইয়া নাই আইচ্ছা এবার এবার আমনেরতে কি করতে ভাল্লাগে আমি খালি হুদা ঘুমায় ঘুমায় থাকতে ভাল্লাগে
56,train_narsingdi (57).wav,আর ব্যবসা করতে ভাল্লাগে আমনে যে ওহ আমনের তো ব্যবসা করতে ভাল্লাগে আমনে ঘুমায় ঘুমায় যে কথা কইন এডা আমনে কেমনে কইন এডা পডর পডর পডর কইরা কই আমনে আমনে ওহ ভালা কথা আমনে তো ফুটবল খেলা দেহেন যেনো ফুটবল খেলা অইহানে যাইনগা হ্যাঁ হ্যাঁ এডা আমার প্রিয় খেলা
57,train_narsingdi (58).wav,আমনে কি ফুটবল খেলতেন ছুডুবেলা না ফুটবল খেলতামও আবার খেলসিও না যখনই এই আমি গোলি খেলতাম ওহ গোলকিপার আছিলেন নি হুম গোলকি খেলতাম ওরে তহন ওই একদিন
58,train_narsingdi (59).wav,একটা তুলির ব্যাগ ধরছি পরে এই হাতে কব্জাডা কইচকা গেছেগা আহারে ফরে এই খেলা আর তো ছাইরা দিছি খালি দেহি অনে আর খেলছি না খেলা ছাইরা দিছি ওহ আমনেরে তো দেহি যেন নি খেলা হয় হ্যাঁ আমনে হেনো অক্করে হেনো হেনোই
59,train_narsingdi (60).wav,ফুটবল খেলা আমার প্রিয় খেলা এবার জাতীয় খেলা তো ওহ আমনে তো আবার ব্রাজিল সাপোর্টার আইচ্ছা এইবার বিশ্বকাপের মইদ্দে ব্রাজিল যে বাইর হইসিনগা ফরে কোন দলেরে সাপোট করছিলেন সৌদিরে সাপোর্ট করছিলাম এবার আমি ওহ প্রথমতে সৌদি হ্যাঁ কারণ আল্লায় সোয়াব দিয়া লাইবো
60,train_narsingdi (61).wav,এরফরে সৌদি পতমদিন জিত্তা ফরে বাদ পইরা গেলেগা পরে ব্রাজিলও ব্রাজিল বাদ পরার পরে কি আপনে আর্জেন্টিনার সাপোট করছিলেন না ফ্রান্সেরে আমি তো ফ্রান্সরেই সাপোট করছিলাম এমবাপ্পেও গোলডি দিছিন কিন্তু আর জিত্তারলো না মেসি জিত্তা গেসেগা
61,train_narsingdi (62).wav,আইচ্ছা এবার এবার আমরা যদি এবার আমরা আর কি লয়া আমনে আমনের আছেনা আরেকটা জিনিস খুব ভালো পারেন এডা আমনে জানেন আমনে সুন্দর রুডি বানাইতারেন হুম এই এই রুডির আডাডা যে ইয়া করেন হ গুলেন এডা কেমনে করলে রুডি সুন্দর হ পল্লা পল্লা হ এডা পল্লা পল্লা হয়
62,train_narsingdi (63).wav,এডা তেলে পানি একখানো দিয়া এই আডাডা ভালো কইরা মাইঞ্জা ফরে আবার এডার খামি বানায়া ফরে আবার বেলুন দিয়া বেইল্লা এডার মইদ্দে এডার ভিতরে ওই
63,train_narsingdi (64).wav,তেল আর আলগা আডা দিলে আবার এডারে বললে তহন এডা এজন্য পলপলে থাকে ওহ এরফরে কী করহা আগুনে ভাজুন লাগে নাকি হালকা মইদ্দ মইদ্দ ওহ আমার একটাও হইছে না আমি রান্দে পারি না
64,train_narsingdi (65).wav,আইচ্ছা এরফরে আমরা আমরা যদি একটুআনি চিকিৎসা খাতের মইদ্দে আয়ি বাংলাদেশ সরকারে তো এনো একটা কমিউনিটি ট্রেনিং দিছে এহানতে সবাইরে অনেক ওষুধ টষুধ দেয় সবাইরে মোটামুটি একটা ইয়াওই তো এনো এনো আমরার যে হসপিটালডি অনে সরকারি হসপিটাল হসপিটালডির মইদ্দে আর কী করলে আমনেরতে ভাল হইবো
65,train_narsingdi (66).wav,হসপিটালতে দহ আমার তো কিনু কাম লাগে না এই হসপিটাল আমি ইডার কী বুঝতাম আর কী ধরতাম আইচ্ছা আর এই জিনিসটা তো এই হসপিটাল গেলে ক আপনের ঔষধ নাই তো আমি ক আমনে ওই ঢাহা যাইন গা ওহ তো মনে অয় যে এনো বড় বড় ডাক্তার আনলে সুবিধা অইলোঅইলে না হ্যাঁ বড় বড় ডাক্তার আনলে
66,train_narsingdi (67).wav,সুবিধা অইলে আমরা এনো এ ও হে দিন দেইকা আইছি হসপিটালো একটা বড় একটা হাড়ের ডাক্তার আইছে হাছা নি হু আর্থোপ্রেডিক্স না কি কী জানি তও তো আমি গিয়া হুমনে যাইতাম আমনে কি আডু টাডু ভাইঙ্গা গেছেগা নি আডুত উডুত ব্যথা করে আমার
67,train_narsingdi (68).wav,আর্থ আর্থোপ্রেডিক্সের একটা ডাক্তার এ আর্থোপ্রেডিক্সে মনো হাড়ের ডাক্তারে হাড়ের ডাক্তার আডুর ডাক্তার না হার্ট হার্ট হার্ট হু ওহ আমি হাড় কইতাছি হার্ট হার্টের ডাক্তার মন অয় ইয়াত ব হেই নতুন বিল্ডিংও ব নাকি জানি না হেই দিন দেখছি বড় একটা ডাক্তার আইছে
68,train_narsingdi (69).wav,এ ডাক্তার এমনে কইরা সবাই দেহাইতেছে এক্স রে টেক্সরে হেইদিন কোতলি মানুষ হইছে কমপক্ষে চাই একশ মানুষের কাছাইছে ইমার্জেন্সির মধ্যে একটা ফাও ফালাইবারও যায়গা আছিন না আমি জানলে গেলামঅইলে তো আমনে আমনে তো আবার ফতিদিন খবর দেহেন
69,train_narsingdi (70).wav,জ্বী আমনে কোন কোন টেলিভিশনের খবরটা বেশি দেহেন আমি ওই সময়ের খবরটাওই দেহি সময়ের দেহি সময় টিভি যমু যমুনার আবার ইয়া হাতিল বুলিটিন দে না সারা বিশ্বেরটা আইচ্ছা আমনের তে ফুতিনরে কিমুন লাগে
70,train_narsingdi (71).wav,হ্যাঁ ওইযে রাশিয়া ইউক্রেনের যুদ্ধ রাশিয়ার প্রেসিডেন্টও ফুতিন না হ্যাঁ ইউক্রেনেরটা তো ইয়া কী জানি জা জাসেমিন না কি জানি ভুইল্লা গেছিগা নাম বিদিশি বিদ বিদেশি খবর তো আবার বেশি একটা দেহা অ না বেশি একটা বুঝি দেহি না বিদিশি খবর আমি কম শুনি
71,train_narsingdi (72).wav,আমি এই তো বিদিশির খবর ইতার তুনান মানেন ইতা বুঝি না খালি এডাওই বুঝি যে রপ্তানি আমদানি বন্ধ হইছে চালু হইছে আইচ্ছা এবার আমরা আমরার যে দ্রব্যমূল্যের দাম তো অনেক বাড়তাছে হুম সব বাড়ছে সব কারেন্ট বিল এবার আমার আইছে
72,train_narsingdi (73).wav,তিনশো টেহার মধ্যে ফাঁচশো টেহা আরও বলে বাড়বো আ অনেক তরো অনেক দামওই বাড়তাছে আমরা আমরার তো আবার নতুন নতুন অনেকটি প্রোজেক্ট অইছে মেট্রো রেল হইছে হু ফাতাল রেল অইতো ফারে
73,train_narsingdi (74).wav,ওই বিমান বন্দরটা অনেক বড় করতাছে অনেক কিছুই অইতাছে আইচ্ছা আমনের কী জানি ক আমনে আমনেরে যদি কওয়া অ যে আ আরে বালা কতা আমনে যে সময় খেলতেন আমনের লগে যারা খেলতো হু হেরা হেরা কি অনো খেলে মাইঝে মাইঝে
74,train_narsingdi (75).wav,না আমার লগের ফিলার সব বইয়া গেছে কিছু কিছু মইরাও গেছে ওহ অনে অনে আমনে আমনের অনে তো আমনে যাইন খেলা দেহেন এই ইডা আমনের তে দেখলোই ভাল লাগে না দেখলোই ভাল লাগে
75,train_narsingdi (76).wav,এইডা আমার আমারে দেহে না এই যে আমার এত্ত লোক আমি কতা হুনলে আমি আর ঠিক থাকতারি না শেষ যাওনগা লাগে খালি মনো অইলেই চলে না মনো অইলেই চলে হুনলেই চলছে
76,train_narsingdi (77).wav,এইডা অক্করে সঠিকভাবে মন রাইখা দে ইয়া মাইক দা খালি কইয়া যাইতারলই চলে দুইডা আবলা যেই মন চা হেই খেলুক ছুডুতানে খেলুক যেনোই ফুটবলো লাগ দেহি ছুডু মাইনষে খেলুক বড় মাইনষে খেলুক যেই খেলুক না আবার ওই ছামছা বাড়ি যে ইডা আমি আবার দেহি না ইডা বুঝি না
77,train_narsingdi (78).wav,এ ক্রিকেটেরে এমনে না কইলেও পারতেন বাংলাদেশে কিন্তু ক্রিকেটের মধ্যে বেশি বালা করতাছে ফুট ও আবার কয়েক দিন আগে বাংলাদেশ নারী এ ফুটবল জিতাইছে হুম এ ইডা জানে ফুটবলের খবর জানে ক্রিকেটো যে বেডারা জিতে হেডা ওক্টু দেহেন না কেরে না হেডা বে খেলা দেহিওই না আমি হেইডা বুঝি না তে অনেক সময় লাগে
78,train_narsingdi (79).wav,দেইকা এক অইলো সময় নষ্ট খেলা হুম অনেকক্ষণ খেলে অনেকক্ষণ সময় ফুটবল তো নব্বই মিনিটে শেষ হয়ে যায় ইডাও অতিরিক্ত নব্বই মিনিট নাইতে আশি মিনিট বা সত্তর মিনিট না এতো কমও না তো নব্বই মিনিটের উরফে আ
