,file_name,transcripts
26,train_kishoreganj (27).wav,এইডা দিয়া করতাছি আরকি মোটামুটি ভালাই আমিও জানি ভালা ভিডিও কয়দিন করুইন সাপ্তা কয়দিন ভিডিও করুন ওই যে কাজ সাপ্তা বলতে নিদিষ্ট কোনো সময় নাই বুঝছেন ভাই নিদিষ্ট সময় নাই এইডা যে সময় কাজের ফাঁক পরে এই সময় করি ও আচ্ছা আপনের কি কম্পিউটার আছে
27,train_kishoreganj (28).wav,কম্পিউটার তো বর্তমানে নাই গা কম্পিউটার কিনবেন কিনার চিন্তা ভাবনা আছে পরে পরে কিনবেন হু তো ভিডিও এডিট মিডিট করুইন কি দিয়া এইভাবেই মোবাইল দিয়া করি মোবাইল দিয়া করুইন এইযে আপনে যে ভিডিও এডিট করুইন আপনারে কেউ সহযোগিতা করে
28,train_kishoreganj (29).wav,সহযোগিতা বলতে যারা কই এরা দাম বাড়া নিজে নিজেই জিনিস পারি আমি নিজে নিজে জিনি পারি আমি কেউই আসলে ইউটিউবার ফেইসবুকে কেউরে কেউ সহযোগিতা করে না হু কারণ বিষয় গোলা কেমুন আফনেরে যদি সহযোগিতা করে আফনি উপরে উইঠা ফরবেন সাবস্ক্রাইব বাইরা যাইব গা ফলোয়ার বাইরা যাইব গা
29,train_kishoreganj (30).wav,আবার ওয়েস্টার্ন বাইরা যাইব গা তহন কিন্তু আফনে উফরে উঠায়া পরবেন একবার মুইটা যদি যা গা তহন আপনি আর কোনো কিছুর মইদে তাকাইতে হইবো না মানে তহন যদি আফনে বিদা দিলেন তহন ইনকাম আমি যতটুক জানি আর কি হ্য এইডাই মানুষের ইয়া বেশি অহংকার বেশি অহংকার বেশি অহন কিন্তু মানুষের দাম দেহায় বেশি দাম দেহায় বেশি
30,train_kishoreganj (31).wav,আপনের এলাকার কি সব পোলাপানে মোবাইল চালা না চালাই তো মোটামুটি দেহি পোলাপানের সবার হাতে মোবাইল কি বাটন সেট না হিতা বাটনও অহনের যুগে কি বাটন চলে বাটন চলে না নাহ আমরাদিকে অনেক গোলা চালা অগসবাই টাচ চালা
31,train_kishoreganj (32).wav,হ হুও টিকটিক চালা টিকটিকই আছে চালা আচ্ছা আপনে এই যে গেইম খেলে আপনি কি সাবস্ক্রাইব করে অফিস কেউ করে মানে কোইন লাগে না কোইন না বা কোইন কোনডা আপনি কেউরে কোইন সাবস্ক্রাইব কইরো বা কোইন না কোনডা
32,train_kishoreganj (33).wav,এইডা কিয়ের মাধ্যমে আপনের যে চ্যানেল আছে ইউটিউব হ্য আপনি কি কেউরে কোইন ভাই আমার চ্যানেলরে সাবসক্রাইব কইরো কোইন না কোইন না এইডা যদি মনের মতো মানুষ থাহে তইলে কই নাইলে কই না নাইলে কোইন না এমনে এলাকাত যে পোলাপাইনের মোবাইল আছে ইডি কোইন না না হেরা জানে হেরা জানে যে ইউটিউব চ্যানেল আছে জানে
33,train_kishoreganj (34).wav,সবাই জানেইতো মোটামুটি জানেই ভালা জানে হু হেরা কি সাপোর্ট টাপোর্ট করে না করে না নাকি খালি মুহে না করতাছে মোটামুটি ভালই করতাছে ভালা হু এই বিজমা সহযোগিতা করে
34,train_kishoreganj (35).wav,হ করে সবাই সহযোগিতা করে হু তো সহযোগিতা করলে তো ভালা অহন সামনে মানে কি বুঝে কি চাইতাছুন মানে সামনে কি নিয়ে ভিডিও করবাইন বা চ্যানেল ডারে কি আগনির চিন্তা করতাছোন না আস্তে আস্তে ভিডিও দিবাইন না এই ভিডিওর কাজই করবেন না পাশাপাশি অন্য কিছু করবাইন না ভিডিও লইয়া থাকলে কি জীবন চলবো না না ভিডিও হইলো পাশাপাশি এইডা হইলো
35,train_kishoreganj (36).wav,এক্সট্রা টাইম সময় ফ্রী থাকলে তহন ওইযে অনলাইনে যে এক্সট্রা বা অন্য কি এইডার আশা কি সংসার চলবো আমার না না সংসার চলতো না দুনিয়া চলতো না দুনিয়া চলতো না ওই আনে সামনে কি মোবাইল নিতোইন চাইন আই ফোন চাই ফোন এমন কিছু প্ল্যান আছে এইযে ভিডিও করার লাইগা যেন
36,train_kishoreganj (37).wav,যেহেতু ভিডিও করুইন পরে দিয়া কি প্ল্যান আছে না না এইডা এহনও কিছু কুওন যা না সামনে তো ভিডিও করতামও পারি নাও করতারি আল্লাহ দুনিয়াতে নিতগাও পারে নিতগাও পারে মানে সামনে ভালো দিক দেহুন তাইলে আরো ভিডিও চালাইয়া নিবাইন
37,train_kishoreganj (38).wav,হ আর যদি ভালো দিক না হ তাইলে চালাইয়া নিতেন না চ্যানেল এর যদি ভালো ইয়া থাহে হ হ এইডায় আরেক কথা হুনছি চ্যানেলের ভিডিও কাইটালাইচোন কি ভুলে কাটছূইন না জাইনা কাটছূইন কাটছি কিছু ইয়ার লাইগা
38,train_kishoreganj (39).wav,শইল্লয জিদ উডছিল রাগ রাগ উঠছিন এল্লাইগ্যা কাইট্টালচি এই এই এই কাডাতে তো এইযে অনলাইনের ক্ষতি অইছে তো অনেক এই মানে ভিউডি কমছে হ অইতো পারে এই ভিডিও গুলা যারা দেখছিন আরকি এই ওইয়াচটাইম গুলা তো আফনের মন অয় অইছিন হ
39,train_kishoreganj (40).wav,ও আইচ্ছা সামনে যে এনে ভিডিও গুলা করবাইন হ্যাঁ হম অহন এ কি ধরনের ভিডিও করবাইন বা কি প্ল্যান করতাছুইন বা আইচ্ছা আফনে ভিডিও যে করুইন এইযে করতাছুইন এই জায়গায় মানে এইডি খাতাত লেইখ্যা লইন না মনেরতে বানাইয়া
40,train_kishoreganj (41).wav,এইডা মুহস্থ কইরা লই আগেই আগেই মুহস্থ কইরালাইন হুম না মনেরতে বানাইয়া কইন না মানি আইচ্চা একটা ভিডিও করুনের সময় পড়া লাগে মানে কি এক দুই ঘণ্টা মনে করুইন না লিহারসেল না থাইট জায়গাত বইয়া একটা ভিডিও বানাইয়ালাইন মানে মনে মনে নেইন গা
41,train_kishoreganj (42).wav,এইডা য্যাসময় ভিডিও করি পাঁচ মিনিট লাগে আমার য্যাকুনো ভিডিও বানাইতে পাঁচ মিনিট হুম মানে ইয়া ধ্যানে ভাইব্বা ভিডিওডা বানান লাগে আইচ্চা এই অভিনয় এইডা কোন খাতাত পত্রত লেহন লাগে না আমার খাতাত প্তরত লেহুন লাগে না হুম আইচ্চা অভিনয় যে করুইন হুম
42,train_kishoreganj (43).wav,আইচ্ছা অভিনয় যে করুইন হে তাইলে ইয়া আঃ মুহে দিয়া হাস আয়ে না আসি আয়ে না হাসি তো আয়েই যে পোলাপাইনে যেভাবে হাসে হ্যারে মাইরো দিছি হাসির লাইগ্যা হ্যা হাসি উডে পচুর বুঝলাম এইডি আসলে ভিডিওত তো সবসময় আমি তো আর হাসি না পুলাপাইনে হাসে পুলাপান হুম আফনে যায়া হাসটা সামাল দিয়া রাখতারুইন হ
43,train_kishoreganj (44).wav,আই অভিনয় তো সবাই করতারে না হ্যা সবাই আসলে অভিনয়ডা ফারে না মানে অইছ যে টেকনিক বা বিভিন্ন দরনের এইযে নাইয়ক নাইকারা যে অভিনয় করে হ্যারা এক সময় হাস্তাছে এক সময় কানতাছে হুম অভিনয়ডা একটু কটিন জিনিস এই কারনেই মন অয় পুলাপাইনে ফারে না
44,train_kishoreganj (45).wav,হে দেই আফনের টিমের সদস্য কতো জন আছে এমনে যারা কাজ করে এরা কি বিনিময়ে নে কিছু উ দেশশ আছে এহেকটা যে সম যে সম জেই ডারে পাই এইডারে ধইরা লইয়া এইডারে দিয়া ভিডিও করাইন এইডারে লইয়া ভিডিও করি ও আচ্ছা সদস্য কোনো এইডার লিমিটেড নাই আফনেরে যারা ভিডিও কইরা দে বা সহযোগিতা করে মোবাইল দরে বা বিভিন্ন ভাবে সহযোগিতা করে এরা এনতে কি টেহা বেনিফিট নে মানে টেহা পয়শা নে নাহ
45,train_kishoreganj (46).wav,কুচতা চাহ না নাহ বা হেরা ক তবে য় দাম দেহা বেশি দাম দেহা হুম এমনে কিছু চাহ না কি খাওয়াইন বা টেহা দেইন এমন কিছু চ্যাহ না হ্যা না আফনেও আর এ বিষয়ে কিছু কইন না হুম আফনে এ বিষয়ে কি কইন যারা এই বিনা এইয়ায়ে
46,train_kishoreganj (47).wav,মানে আফনেরে ভালা ফা বা এমনেতেই করে আমদ ফুতি বা ভিডিও গুলা এমনেতেই করে এরা উদেশে কি কইন হ্য হেরা আর কি কইয়ার্ম আমার লগে এরা থ্যাহে সব সময আফনেরে ভালা পা ভালা লাগে হেরাও ভালা পা এইডাই ও আচ্ছা কিছু কিছু কয়েকটা আছে এইদি দাম দেহা বেশি কয়েকটা আছে দাম দেহা
47,train_kishoreganj (48).wav,ও আইচ্ছা অহনে আফনের ইয়া মেমরি আছে আফনের খুজে ইয়া চৌষরটি জিবি মেমরি তো খুজা নাই বর্তমানে আমার কাছে নাই বাজারে জাইত হইবো বাজারে জাইত হইবো চৌষরটি জিবি মেমরি কিনলে কতো লাগবো আছে মেমোরি আরকি চৌষরটি জিবি কত আর
48,train_kishoreganj (49).wav,চাইর পাচশো দাম বেশি নিছে অনেক আছে তো অতল্লা মুবাইল লগে থাহে অনেক মেমোরি হুম মুবাইল লগে থাহে অনেক মেমোরি হ মোবাইলের সাথহে থাহে অনেক মেমোরি হ থাহে আচ্ছ আফনে যে ইন্টারনেট চালাইন এর মইধে কি লাভবান হইছেন বা কেমন হইছে এই বিষয়ে একটু কইন
49,train_kishoreganj (50).wav,লাভবান বলতে যে তো এহন কি কয়াম আর লাভ বলতে এহনো কিছু পাইছি না লাভ বলতে কিছু পাইছেন না এইযে এত এত এমবি খরচ কইরা সময় নষ্ট কইরা ভিডিও করুইন ফেসবুক দেহুইন ইউটিউব দেহুইন টিকটক দেহুইন আসলে লাব হইছে না না
50,train_kishoreganj (51).wav,না হে আসলে শখের লাইগা না কইলাম না বিনোদন একমাত্র বিনোদন হে বিনোদন এর লাইগা এইযে অনেকে টেহা পৈশার লাইগা না টেহা পৈশার লাইগা না না আমরা ভিডিও ছাড়লাম মাইনষের ভিডিও আমরা দেখলাম দেখলাম এর পাশপাশি এইডাই আরকি
51,train_kishoreganj (52).wav,হ টেহা পৈশা এইডারতে টেহা পৈশা আয়বো সংশার চলবো এমোন এমোন কোনো ইয়া নাই এমোন কোনো প্লেন নাই গা বা এমোন ধারণ নাই গা এর পরে আশা আছে এন্তেইগা ইনকাম করা এইডা পরবর্তীতে যদি হয় তো হৈলই আর না হৈলে নাই না হৈলে নাই
52,train_kishoreganj (53).wav,মানে তবুও মানে আফনে হাল ছাড়তেন না মানে মূলত হইছে ইউটিউব যারা করে তারা কিন্তু হাল ছারন যাইতো না মানে এইডা হইসে ধৈর্য হুঁ যে যত বেশি ধৈর্য ধইরা থাকব সে তত দিন ইউটিউবে টিক্কা থাক্তার্ব এই মধ্যে যদি চিন্তা হয় যে আজকা আমি টেহা ইনকাম কইরা লাইয়াম বা এইডা দিয়া সব সম ভিডিও মানে সব সম ভিডিও করলে ভিডিও কর্ভাম তাইলে হৈত না পাশাপাশি অন্য কাজের পাশাপাশি যদি ভিডিও করুন যা তহন মন মানসিকতা ভালা থাকবো ভিডিও করতে ভালা লাগবো
53,train_kishoreganj (54).wav,হ আর সারা খালি ভিডিওই করি ভিডিওই করি অন্য কাম কাজ ফালাইয়া তাইলে কিন্তু বাইত জাগা দিবো তাইলে শৈল রাগ উঠবো কিন্তু বাড়িত তো জাগা ও দিতো না আফনেরে তো এই কথা এই কথাই জিগাইতাসি আর কি আচ্ছা ঠিক আছে মানিক ভাই ভালাওই থাহুঁজেন আর ভালা মোবাইল পাইলে আমারে জানাইয়ুন যে আমার একটা মোবাইল কিনতে হইবো যেহেতু আফনের লগে সাক্ষাত হইয়া গেছে গা হু
54,train_kishoreganj (55).wav,অহন কি মোবাইল কিনলে ভাল হইবো কি মোবাইল বলতে এইডা তোমার টেহার যে রকম পওয়ার আছে আমার টেহা বেশি নাই কিন্তু এই আছে দশ বারো হাজার টেহা আছে এমন কিনুন যাইব ভালার মইধ্যে কিনুন যাইব তাইলে কিনতারো রিয়েল মি সি ওয়ান ফাইভ
55,train_kishoreganj (56).wav,এইডাও ভালাই আমার কাছে ভালাই লাগছে ও আচ্ছা ঠিক আছে ভাই ধন্যবাদ হে আচ্ছা তো ভালো থাকবেন ভাল থাকবেন সুস্থ থাকবেন আমাদের লাইগা দুয়া করবেইন দুয়া চাই আপনের লাইগ্যাও দুয়া রইলো আমার লাগাইও দুয়া চাই ওকে
56,train_kishoreganj (57).wav,হিয়ানো পোলা রাজন ভাই ইয়া কি অবস্থা এইতো ভাইয়া ভালোই আছেন নি ভালো আছি ভাইয়া অহন দিনকাল কেমন যাইতাছে দিনকাল ভাইয়া অকরে অবস্থা খুব খারাপ ভাই কেল্লেগা ভাই এই যে মন করুইন কিছু গৃহস্তি মিহস্তি করছিলাম করার ফরে অহনে গৃহস্তি এমন লস খাইছি
57,train_kishoreganj (58).wav,অহনে পরিবারের হালচাল একদম ওকরে খারাপ হইয়া গেসে গা সব কতখানি গা গৃহস্তি করচুইন গৃহস্তি করছিলাম অকোরে এই আট দশ কানি হইবো আরকি আট দশ কানি করচুইন পাঁচ ছয় কানি ভুট্টা আর চার কানি চার পাঁচ কানি ধান গায়ের মইধ্যে ভুট্টা কেমন হইলো
58,train_kishoreganj (59).wav,বুট্টা তো অইছিন তয় মাঞ্চে সব গজব কইরেলচে সিদা ভুট্টা কি হাইব্রিড না দেশি লাগাইছো লাগাইছলাম অইলো দেশি দেশি বুট্টা লাগাইছলাম দেশি বুলে বালা না বর্তমানে বাংলাদেশে তো অইলো হ হাইব্রিড তো চলতাছে এই যে আমার আশেপাশে যারা বড় বড় গিরস্ত মানে তারা গিরস্থি করে
59,train_kishoreganj (60).wav,তারা আর কি মানে লাগাইছে তারা আবার ফলন ভাল হইছে মোটামুটি তা আফনে এমন বলদ কেল্লেইগা হাইবিড লাগাবুইন লাগাইছেন দেশি আরে লাগাইছি তো অহন কি করাম অহন মাথাথ বারি দিওন জাইবো না কেউ কইছে এই যে আফনের লগে মানিক ভাই বুলে আছে ইলা বুলে আফনেরে মিথ্যা ইও দিসে হয়
60,train_kishoreganj (61).wav,এইডা চুর একটা এডা বেত্তুমিছ এইডা এইডা এইডা আমারে বুদ্দিডা দিছে পরে দিয়া আমি এইডা লাগাইছি লুক বালা না না লুক বেশি সুবিধার না অ আইচ্ছা পরে দিয়া এইযে অহনে ভুট্টা ক্ষ্যাত যে মাইর অইছে পরে হেইলারে জিগাইছুইন না মানিক ভাইরে হ হেইলা কো যে এইডা কি আমি জানি এইডা আল্লাহর লগে কি ফারা যাইবো হেইলা এইডা এইতা কয়
61,train_kishoreganj (62).wav,হিলা তো বালা যুক্তি দিবইন আফনেরে যুক্তিডা তো ভালই দিবো অহন তো অহন তো কি কয়াম খারাপ যুক্তি দিসে মানে জানি পাশাপশি মনে হইতেছে পতিহিংসা হ মানে একটু পারিবারিক সমস্যা আফনে যে বড়লোক হইয়া পড়বেন এইডা সমস্যা দিতো না বড়লোক হয়ার লাইগা সমস্যা হইলো এইলার হালিরে লইয়া একটা সমস্যা আছে এই কারণে
62,train_kishoreganj (63).wav,আচ্ছা আচ্ছা আরেক কথা কই ইয়া ধানের বিষয়ডা ধান কেমন করছো কয় কানি খেত করছো চার পাঁচ কানি করছি ও আচ্ছা ধান খেতের অবস্থা কি ধান খেত হৈলো মনে করুইন বান হইছে ভাল হইছে না হইছে সত্তুই আশি মন ধান হইছে ও আচ্ছা ধান খেত তৈলে ভালাই মন ধান কি হাইবিড লাগাইছেন হ হাইবিড ধান লাগাইছলাম
63,train_kishoreganj (64).wav,হাইব্রিট লাগাইচুইন ও আচ্ছা এইডা কি ধান বেইচ্চা লাইবান বেচবাম কিছু বেচবাম কিছু রাখবাম ঘর খাওয়ার লাইগ্যা খায়ন খুরাক লাগদো না ও আফনের বাইত লোক কয়জন তোটাল আফনার পরিবারের লোক মনে করেন আছে হইলো সাত আস্ট জন হইবো
64,train_kishoreganj (65).wav,আফনে কি বিয়া সাদি কইরা লাইছুন বিয়া সাদি না কইরা কি অত বরো গৃহস্তি হইছি ও আচ্ছা পোলাপাইন কয়জন বিয়া করছি দুইডা পোলাপাইন আছে এরলাইগা বুজন যা এমন পুংডা দুইয় ডার ঘরের মইধ্যে আছে এন দিয়া তিনডা এন দিয়া দুইডা পাঁচটা
65,train_kishoreganj (66).wav,পাঁচটা না পাঁচটা আর আমরা জামাই বউ দুই জন হইছে সাতজন হ সাতজন আচ্ছা বাড়ির পাশাপাশি কি করুন বাড়িত কি কি গৃহস্তি করুইন বাড়ির আঙিনা মইধ্যে কি জাতের সবজি টবজি চাষ করুইন সবজি টবজি চাষ করি না বেশি এই এইতা করলা টরলা ইতা তিতা করলা হ সিম টিম ইতা
66,train_kishoreganj (67).wav,চালের মইধ্যে লাগাইছি অহন তো শিমের সিজন না শিমের সিজন না মিচ্চা কথা কইন কেরে অবাদ একটা করি আরকি শিমের সিজন আইলে অহনে বর্তমানে কি করচুইন বর্তমানে ধান আর ভুট্টা না বাইত আরকি কারফুল টারফুল ইতা নি করচুইন কারফুল টারফুল তো ইতা দিয়ণ লাগে না এমনি বারির ধার এমনি হইয়া পরে
67,train_kishoreganj (68).wav,কারফুল হইসে হু হইছে তো ইতা বারতি হইছে ফুল বার হইছে না না না ফুল বার হইছে না তো ফাহে দিয়া কই জাইন আফনে না আমি যাইতেছি এমনি আইসলাম আফনেরে দিগে আইসলাম আফনের লগে দেহা কইরা যাই যেহেতু আফনে ভালো মানুষ জানি এড়লাইগা পরামর্শ নিতে আইসলাম আচ্ছা আমার অবস্থা এমনে খুব খারাব
68,train_kishoreganj (69).wav,বুজুন অবস্থা কি হইছে আফনের মানে বারিত খুব সমস্যা হগলতে টেহা পৈশা ইনকাম নাই অহন কি মানে সবাইর গৃহস্তি মৃহস্তি সব বন্ধ বিদেশে টেহা দে না মানে সব অবস্থা খারাপ অহণে আমি চাইতেছি মানে কি গৃহস্তি করলে মানে একটু লাভবান হইতে পারমু আফনে তো পরিবারের হালচাল বিষয়ে জানেন ইকটু
69,train_kishoreganj (70).wav,অহন গৃহস্তি করলে মনে করুন কর্তারুইন ওই যে ভুট্টা লস নাই ভুট্টাত লস নাই বর্তমানে কি করুইন যা ভুট্টাতো বুলে গেছে গা ও বেন্ডী ও করুন যা বেন্ডী ও ডেড়শ ডেড়শ ডেড়শ ডেড়শ ডেড়শ কোনডা করলে ভালা হাইবিড না দেশী হাইবিড করলে ভালা বেশি হাইবিড করলে ভালা বেশি হাইবিড এইডার ঐতো ফলন ভাল বেশি সব খানয়ও
70,train_kishoreganj (71).wav,ও আচ্ছা হাইবিড কোনো জাতের না কইতার্বান হাইবিড হইলো হাজারি হাজারি হাজারি আরও বুলে আছে শান্তি না শান্তি রূপা আর নবীন পবিন হ আরও আছে হ অনেক গুলা আছে অনেক কোম্পানি ও আচ্ছা আর ইয়া অহন কি হাইবিড করতাম না দেশী করতাম না
71,train_kishoreganj (72).wav,হাইবিড করবেইন হাইবিড দেড়শ কড়বেইন এক্করে সেইচা লাইবেন সিদা আচ্ছা এমনে কি কি করলে আর কামলা লাগলে এমনে উনতি হৈবো কোন খেতে বা কি করলে উনতি হৈবো দেড়শ খেতের মইধ্যে দেড়শ খেতের মইধ্যে মনে করুইন কি করবাইন দেরোশের লগে পাশপাশি অন্য কিছু কতাবাইন অন্য কিছু করন যাইবো নাইলার হাক টাক ফালাইয়া দিলাইন
