,file_name,transcripts
33,train_habiganj (34).wav,ইস্কুলে গিয়া যে বালা মানুষ গো মা আসলে বে মেয়েরা যেতা খরতো আমরা কুনু ইতা খরছি না অই রাস্তাইদে আইলে ছবির মাত মাতো কেডা কুন ছবি দেখছে আজকে কুন নাডকডা দেখছি ইতা মাততাম সবাই বারিত কিতা কিতা খেলতায় খওছান
34,train_habiganj (35).wav,ইহানো আমরা ইহানো তাকতে গোল্লাছুট ওট খেলতাম না এরফরে আর কিতা গোল্লাছুট খেলতাম কুটি গুল্লানি খেলতাম বউছি খেলতাম এরফরে বউছি কিতা আমি দি ছিনি না ওই বউরে থইয়া দে কুতকুত দিয়া আইয়া বউরে লইয়া যাগা ওও আইচ্ছা ওই ছিক থইয়া
35,train_habiganj (36).wav,বুইল্লা গেছিলাম কেইল কেলতাম গুল্লাছুট হা ডু ডু ডুও কেলতাম আর বেশি গুল্লাছুট কেলতাম
36,train_habiganj (37).wav,ইলা যেভাবে দৌড় দিতা ফারতো আর আমরা ইলারে কাউয়া ডাকতাম ইলার সাতে কেউ গোল্লাছুট ফারতো না ইলা এমন দৌড় মাইরা গোল্লা দেলাইতো অখন খও তোমার ই বান্দবীরে লইয়া খওছান দিখি ই বান্দবীরে লইয়া কিতা খইতাম খও কিরখম আছে না আছে
37,train_habiganj (38).wav,ইলা বেশি সুবিদার না আছে কুনুরখম ছইল্লা খাওয়ার মতো কেরে কিতা খরে মারা মারি ওয়নি মারা মারি খরে না কিতা তুমি কিতা ইলারে নাস্তা ওস্তা খরাও না আইলে
38,train_habiganj (39).wav,না সখালে ছা খাওয়ায় ওও আইচ্ছা তইলে তো বড়লোক সখালে ফতিদিন ছা খাওয়ায় তেও তোমার শান্তি ওয় না খও সুবিধার না আল্লাহ ছা খাওয়াইলেই খালি শান্তি দেয় না ওই ছা খাওয়াইয়া সখাল বারোডা সময় ভাত
39,train_habiganj (40).wav,হায়রে হায় তুমি দেকি মাইরা লাইবায় তুই যে কইছোত আমি ছিকোন ওইয়া গেছিগা ওই আজকের দিনে বুঝছোত এর লাগিওত্তোই তেও খউ জামাইর বাড়িত গিয়া তুমার শান্তি নাই ওতো মুটা ওউ জামাইর বাড়িত গিয়া
40,train_habiganj (41).wav,বাইত গিয়া আমি মোডা ওই তে তুমিওত্তোই খইছো ইখানো আইয়া ছিকন ওইয়া গেছোগা ওই জামাইর ইখানো গেলে মোডা ওই আর শ্বশুর তাকলে তো ছিকন ওই অউর বাড়িত তাকলে বুজি ছিকন ওইয়া যায়গা আল্লারে হুম আর জামাইর বাইত তাকলে মোডা ওই
41,train_habiganj (42).wav,এইরে হায় বুঝা যায় সারা জীবন সোনার ছামুছ লইয়া বড়ো ওইছো না বে অহন আইলে আর বাল্লাগে না আগে তো খরতামোই অহন যমন ইহান তিকা আইওইলে ফরে বাল্লাগে না আইলসেমি লাগে বড়লোক মানুষ
42,train_habiganj (43).wav,না ইখানো তো কেউ ইখানো তো কেউ কিচ্ছু খইতো না ইখানো তো ডরাইয়া ডরাইয়া সবতা করোন লাগে ও ওউরবাড়িত হুমম ইখানো তো না খরলে জবাব দেওন লাগবো খেরে করলায় না ইখানো তো আর জবাব দেওন লাগতো না খেরে বাবি আছে না ইলায় লইবো জবাব
43,train_habiganj (44).wav,ইলা তো বড়োওই ইলা ক্ষমতা আছে আমরা খওয়ার কুনু ক্ষমতা আছে এই ইলা বড়ো না তুমি বড়ো
44,train_habiganj (45).wav,খ কিতা হুনছস আমি যাইমুগা এরা বাড়িত এরা বাড়িত যাইমুগা বাসাত তইলে আমিও একবারে ওই জঙ্গলো যাইমুগা জঙ্গলো গিয়া কিতা খরবে আইচ্ছা তে খও তোমার ছুডুবেলা কিরখম আছিলো
45,train_habiganj (46).wav,কিতা কিতা খরতায় খওছান কিরখম খেলা দুলা খরছি ইত্তোই আমার মনো নাই তে ইডোত্তই খও মনো খরো একটু মনো নাই কিতা কিতা খেলতায় খার খার সাতে খেলতায় খও
46,train_habiganj (47).wav,মনো খরো উতকিন্তা বয়স ওইছে না ছুডুবেলা বুলি বুইল্লা গেছেগা আল্লাহ খ ছান তে খও তোমার ফ্রাইমারি ইস্কুলো কিরখম আছিলো
47,train_habiganj (48).wav,ফ্রাইমারি ইস্কুলো বালোই আছিন তিরিত গিয়া বর্তি ওইছলাম মারদাসাত ইখানো লেখা ফড়াও বালোই ফারতাম তিরিত আছলাম ফাছ নাম্বার
48,train_habiganj (49).wav,ফৌরো আছলাম ছাইর ফাইবো ওইছি তিন তারফর সিক্সো গিয়া একটুক ফিচ্ছোয়াইয়া গেছিগা এরফরে এরফরে তো বেশি ফড়া লেখাত ওতো কিতা না ফড়তাম টিকোই ফড়তাম টিকোই তবে এই মনো তাখে না আমার
49,train_habiganj (50).wav,ইরখমেওই একটু একটু খইরা ফিচ্ছোয়াইয়া যাইগা আইচ্ছা অখন ফড়া শুনা না ওয় বাদ দিলাম ইস্কুলো কিতা কিতা খরছো ফড়া শুনা ছাড়া ফড়া শুনা তো সবাই ওই খরে
50,train_habiganj (51).wav,ইস্কুলো তেমন আর বেশি কুনু ইয়ো খরছি না বান্দবীর সাতে তো ইরখম ইরখম ইতোই খও কেডা কেডা আছিলো মনো খরো খয়জন আছিলো খেলা দুলায়ও তেমন মনোযোগী আছলো না ইস্কুলো ইখানো তো আমরা মাদ্রাসাত ফড়ছি খেলা দুলায় অতো কিতা না
51,train_habiganj (52).wav,মনোযোগী না বান্দবী এরার সাতে গল্ফ সল্ফ খরছি ইরখমোই কেডা কেডা বান্ধবী আছিলো খও মানে নাম খওন লাগতো না খয়জন আছিলো কিতা কিতা খরছো আছলাম আমরা দশজন বান্দবী
52,train_habiganj (53).wav,বিবিন্ন খানের কিতা কিতা খরছে একটু স্মৃতিছারণ খরতায় না বাড়িত আইছো গেছো মাদ্রাসাতে একসাথে
53,train_habiganj (54).wav,রাস্তা ঘাডো কিতা কিতা খরছো না খরছো কিতা খরতাম গো তারফরিদা যাইতাম টেখাই দিয়া ওই আম্মা কিতা খরতাম ফাছ টেখা গাড়ি ভাড়া দিতো এরফর তাইকা আমরা গাড়ি দিয়া ওই যাই আর বান্দবিরার সাথে আমরা
54,train_habiganj (55).wav,ওই ইদিক দিয়া একটা বাড়ি আছে ইডার মাইঝে আমরা তুফাতি খাইতাম কেউ মসলা কেউ ফেয়াইজ রসুন ইত্তা নিয়া সাইরা গোসল ওসল খইরা সাইরা মাংস ওংস দিয়া খাইতাম বাড়িত তিকা ইত্তা নিয়া তে মাংস খই ফাইতায় মাংস ইখানোই বগলা রাখছিলো একবার
55,train_habiganj (56).wav,বগলা জবো খইরা তুফাতি খাইছি স্যারেরারেও খাওয়াইছি আবার আরেকটা বান্দবী আছলো দারেওই এরা বাড়িত গিয়া সাইড়া ফিডা ওডা খরছি খইরা সাইড়া হুজুরেরার লাগি আনছি আমরাও খাইছি
56,train_habiganj (57).wav,এরা বাড়িত একদিন তাখছিও তাইলে তো অনেকতাওই খইরালাইছো খওছান খার সাতে খেলো কিতা কিতা খেলো আমি খেলি আমার বান্ধবীর সাতে কেডা তোমার বান্দবী তোমার বান্দবীও আছে খওছান বান্দবী খয়জন কিতা কিতা খেলো
57,train_habiganj (58).wav,টুলি মিছি খেইল কেডা কেডা বান্দবী যমন কেডাবে কেডা কেডা ফিয়ানি মিম ফিয়া
58,train_habiganj (59).wav,আর কেডা কেডা টুলি মিসি খেলাত কিতা কিতা খরো খ ছান ইলা তেলরে ফানিরে তেল বানায় দিয়া তে বাজি খরে সবজি খরে
59,train_habiganj (60).wav,বালা তেল লাগে না একদিন দে মদু দিয়া খরছিলাম মরিচ দিয়া ওদ্দো ইখানো নাগো আম্মা ফরে ওতো দামের মদু ফরে কিতা ওইছে তে খাইছসনি
60,train_habiganj (61).wav,নাহ আমি খালি ওই মদু খাইছি তেল তিকা এন্নে মদু দাম মদু দিয়া ভাজি খরে মাইনষে মদু দিয়া খাইয়া দেখি একটু জালও লাগে একটু মিডাও লাগে মিডা আর জাল
61,train_habiganj (62).wav,একটা মরিছ তে আর কিতা খরো খওছান তেমার আব্বা আম্মা কেডা বেশি আদর খরে কেউই না ওরে বাপ্রেহ কেউই আদর খরে না তে কিতা খরে কিতা খয়বে তে তোমরাদি আমারে মালো
62,train_habiganj (63).wav,তে কিতা খরে খ ছান ফরে দে আবার তুলাইয়া খাওয়াইছি শতানি খরছো দিক্কা এন্নে মগ কইবেই মগ ইখানোই মনয় দেখো তোমার সাতে কিতা কিতা খরে এরা খইলাও মারতো না অখন মারতো না
63,train_habiganj (64).wav,রাহিমরে কেম্নে ডিম ভাজি খরলে রাহিমরে বেশি দেই ইলারে তুরা দেই আমারে
64,train_habiganj (65).wav,ওরে বাপরে তুমারে যে লুকাইয়া লুকাইয়া দেই কিতা যেছাতা বেশি দেই লুকাইয়া রাহিমে যেমনে না দেখে এরা সবাই মুবাইল ছিনতাই করে তে রাহিম কিতা ইয়োনি
65,train_habiganj (66).wav,নেইমার তে রাহিমের সাতে তুমি খেলো ওলোনি খেলি কিতা কিতা খেলো যমন গোল্লাছুট কুডি গোল্লানি এরফরে আবার লোক লুকানি
66,train_habiganj (67).wav,মারে উরে নাতা রাহিমে মারে মারে আদরও খরে মজা উজা দেয় না যদিও একটু দে
67,train_habiganj (68).wav,দিছে না অখন আমি খিছুড়ি খাইছি এ আমারটাইন ছাইছে আমিও দিছি না সমান সমান সমান কেউরটাইন খইতাম না খইলাও
68,train_habiganj (69).wav,না সত্যি খতা সব সত্যি মা বাফেদে আদর খরে না ইডো সত্যি না অইও তুমি দেও কেরে ইডা মিছা খতা খয়
69,train_habiganj (70).wav,তে অখন তুমি খও তোমার বান্দবীরার যে খইতাছিলায় দোকানও নাই কিতা খইতাম খ মেট্টিকের সময় বা বড় অওয়ার ফরে কিতা কিতা খরছো খও বড়
70,train_habiganj (71).wav,ওয়ার ফরে এসএসসি ফরীক্ষা দিছি দিয়া শাইরা ফাশ খরছি তারফরিদা আমার মা ওই জায়গায় নটি ছিলো মাদ্রাসার খতা মনো নাই আইচ্ছা
71,train_habiganj (72).wav,কি মাদ্রাসাবে হবিগঞ্জো হুম দারুছুন্নাৎ না টেকনিক্যালওবে টেকনিক্যালের দারে ওত্তোই একটা আছে দারুছুন্নাৎ
72,train_habiganj (73).wav,হুম হবিগঞ্জ দারুছুন্নাত মাদ্রাসার মাইঝে গেছি বর্তি ওইছি দুই এক মাস গেছি গিয়া সাইরা তো আর গেছি না শেষ বিয়া ওইয়া গেছেগা ইহানোই বিএ ফাস কইরালাইছি
73,train_habiganj (74).wav,দেখছস খ ছান তোর নানা বাড়ি কোনখানো আমার নানা বাড়ি তো ওদ্দো ইডা এএ অতো দারা দারি নানা বাড়ি ওয় মাইগগে মানুষের নানা বাড়ি খতো দূর দূর ওয় দেখছসনি গাড়ি দিয়া আয় যায়
74,train_habiganj (75).wav,ওখন খউ তুমার বিয়া লইয়া খও খইলাও একমিনিট একমিনিট একমিনিট একমিনিট আটকা তে খও তুমার ফুলা ফুরি লইয়া কিতা ইচ্ছা ফুলা ফুরি লইয়া কেমনে ছলো না ছলো ছেলে মেয়ে লইয়া
75,train_habiganj (76).wav,বালাওই আছি শয়তানি ওতানি খরেনি খরে সামাইন্য সামাইন্য তারফরে দুইওজন এক ক্লাসো ফড়ে
76,train_habiganj (77).wav,দুইওজনেওই লেখা ফড়া খরে রাহিম একটু বেশি ফারে জান্নাত একটু খম ফারে রাহিম বুঝে একটু বেশি জান্নাতে বুঝে না অখন এই নতুন বছর আবার দিছে আরেক ইস্কুলো
77,train_habiganj (78).wav,জান্নাত কোন ক্লাসো ফড়ে তে এরা জান্নাতরে দিমু শিশু শ্রেণী আর রাহিমরে দিমু ওয়ানো রাহিমনু একটু বড় এরলগি
78,train_habiganj (79).wav,তে ইচ্ছা কিতা এরারে লইয়া খইলাও জান্নাত বড়ো ওইয়া মেডাম ওইবো কী মেডাম বড়ো ওইয়া সার ওইবো আর তুমিনু ম্যাডাম ওইবায় কী কী মেডাম ওইতায় খওছান
79,train_habiganj (80).wav,তোমারে দিমু তুই তো টেখা ইনকামওই খরবে তুই তো আর যে টেখা বেশি খরছ খইরা যাইতাছি ইটেখা রুজি খরতারতাম না জীবনে ইডা তো না তুই তো দলা খরতাছত টিকই
80,train_habiganj (81).wav,কিতা খরতে ফারবে স্কলারশিফে গেলে তো এমনে তো আইএলটস খইরা যাইবেগা পয়েন্ট বালা খইরা যেকুনু রাষ্টের মদ্যে তোর ফছন্দমতো রাষ্টের মদ্যে যাইতারবে সমস্যা কিতা বউ লইয়া যাইগগাছ তে তো আরও বালোইবো
81,train_habiganj (82).wav,বিয়াও খইরা বউও লইয়া যাইবিগা আরে নাহ না আগে সিঙ্গেল যাইবে ফরে গিয়া কিতা ওইয়া আইবে সিটিজেন ওইয়া বিদেশ বিদেশ হুম
82,train_habiganj (83).wav,বিদেশ গেলে কি আর তুই আমরা খতা মনো তাখবো দেখছো মনো তাখতো না ইলার খতা মনো তাখতো না তোমার খতা মনো তাখবো ইলার খতা মনো তাখবো টিকই আমরা খতা মনো তাখতো না ইলা বাড়িত সময়ে সময়ে ফোন ওন দিলে ইলারে ফাইবে আন্ডারে ফাইতে না ইত্তা কেডা ইত্তারে দি আমি ছিনিওই না ইলারে আমি জীবনে ফোন দিছি জিগাইওছাইন না দিলেও দর বাড়ি ঘরো এরা আইবো না
83,train_habiganj (84).wav,ছাছি আম্মা এরা তে তো ইলার খতা জিগাইবে যাও বুর ফাইল্লাও গিয়া তুবলারে নেও ওইযে গুলি খেলতো যে রাগ আছলো ইতা খও নাগো ইতা আর খইয়া লাভ নাই
84,train_habiganj (85).wav,যাইতাম বেইল্লাখালা এর গরতোদি যমন জ্বরগো এর তো জ্বরোই খালকা তিকাই তে তোমার অউরের খতা না খও তোমার বউয়ের খতা খউ আমার বউয়েরে সোনা একবার রান্দে তিনবার খায়
85,train_habiganj (86).wav,এরফরও ইলা খয় খালি খাম আর খাম অইও বেডা একবার রান্দে তিনবার খায় লুকাইয়া ছাফাইয়া খায় তোমারে জিগায়ও না ইলা খাইলায় একলা একলোই অইও একলোই খাইলায়
86,train_habiganj (87).wav,তে নাতি নাতিন লইয়া খও নাতি নাতন লইয়া ওমাই তোর খাখায় কিতা খয় খইলাও গো তাড়াতাড়ি তাড়াতাড়ি আজানা দিলাইতাছে
87,train_habiganj (88).wav,আমি যাইতামগা আফায় গিয়া বুর ফাইরা লাও বাত বাইজ্জা লাই বাত বাইজ্জোনে বুর ফারো গিয়া যাও ছালি উলি তুইল্লা লাও ফারমুনে বুর উর ছালি উলি তুইল্লা বুর উর ফাইরা লাও বুর ফারমু খাইতায়না না ওখন আর খাই না তুমি দি খাইছো না আছরের আজান ওয়ো
88,train_habiganj (89).wav,আইচ্ছা খাইমু নে তুমি বুর উর ফাইরা রাইন্দা উইন্দা লাও একবারে খাইয়া লাইমুনে এরা কি বড়লোকরে কেউওই দুফুরে খায় না না নাবে আজগু খাইছিওই এগারোটা বারোটায় খাইছি বারোটার সময় আর দান দিছি তে খও তুমার নাতি নাতিন লইয়া খও দুরু বেটা ওর খও খও খও খও খও
89,train_habiganj (90).wav,দুই মিনিড দুই মিনিড এ কিতা খয় অ্যা আবু সায়ীদের খতা খইলাও একটা নাতি আছে খালি দৌড়ে আর দৌড়ে আরেকটা নাতি আছে
90,train_habiganj (91).wav,অসুখ আর অসুখ ছারে না অসুখ ঢাখা যাও সিলেট যাও হবিগঞ্জো যাও তো আর খমে না অসুখ অসুখ কমে না তোমার বড়োগার নাতিনেরার কিতা খবর
91,train_habiganj (92).wav,বালোই বালোই আরেকলা গেছিগা কোনদিন
92,train_habiganj (93).wav,ওই ইলার জামাই থাকতেওই গেছি মেলা না কিতা জানি আছিলো তুমিওই যাও না আমি গিয়া কিতা খরতাম কেরে তুমার জামাইর ওতো সাহস আছে
93,train_habiganj (94).wav,মারা মারি খরে অউর বাড়িত আইয়া দেখছো ইলা অঙ্গো এ ইতা কেরে লাগাইছে এ খইয়ালাও গো সোনা এ কিতা কিতা খরতো কিতা খরতোবে আমি ছুডুখালা কিতা কিতা খরতাম খইলাও
94,train_habiganj (95).wav,ছুডুখালা খালি খানতে ফাছটা টেখা দিলে অগল দিনওই তাকতো তোর হাতো দুই টেখা দিলেও তোর আতও তাকতো দুইলা দান ছাউল নিছস না দোকানো আকবারদেন এ টেখার লাইগা গেছলোগা
